Date,Open,High,Low,Close,Volume,Turnover
2018-08-30,11694.75,11698.8,11639.7,11676.8,323450305,182755400000.0
2018-08-31,11675.85,11727.65,11640.1,11680.5,357230312,207557300000.0
2018-09-03,11751.8,11751.8,11567.4,11582.35,241726864,161395800000.0
2018-09-04,11598.75,11602.55,11496.85,11520.3,262701030,162547800000.0
2018-09-05,11514.85,11542.65,11393.85,11476.95,253689858,150782300000.0
2018-09-06,11514.15,11562.25,11436.05,11536.9,255558129,151610000000.0
2018-09-07,11558.25,11603.0,11484.4,11589.1,305029077,164410200000.0
2018-09-10,11570.25,11573.0,11427.3,11438.1,295597988,165138900000.0
2018-09-11,11476.85,11479.4,11274.0,11287.5,318093125,187455400000.0
2018-09-12,11340.1,11380.75,11250.2,11369.9,276509748,155679000000.0
2018-09-14,11443.5,11523.25,11430.55,11515.2,285218296,164233600000.0
2018-09-17,11464.95,11464.95,11366.9,11377.75,207620518,112948400000.0
2018-09-18,11381.55,11411.45,11268.95,11278.9,248298794,138141100000.0
2018-09-19,11326.65,11332.05,11210.9,11234.35,258424384,151166900000.0
2018-09-21,11271.3,11346.8,10866.45,11143.1,741153209,351311900000.0
2018-09-24,11164.4,11170.15,10943.6,10967.4,398815949,230233400000.0
2018-09-25,10969.95,11080.6,10882.85,11067.45,417548830,228785700000.0
2018-09-26,11145.55,11145.55,10993.05,11053.8,351041146,178036800000.0
2018-09-27,11079.8,11089.45,10953.35,10977.55,418210067,225828600000.0
2018-09-28,11008.1,11034.1,10850.3,10930.45,492894147,232278600000.0
2018-10-01,10930.9,11035.65,10821.55,11008.3,398987274,203917200000.0
2018-10-03,10982.7,10989.05,10843.75,10858.25,398756507,212255900000.0
2018-10-04,10754.7,10754.7,10547.25,10599.25,438202008,237115700000.0
2018-10-05,10514.1,10540.65,10261.9,10316.45,625153832,252542100000.0
2018-10-08,10310.15,10398.35,10198.4,10348.05,470279031,221309400000.0
2018-10-09,10390.3,10397.6,10279.35,10301.05,443795275,182854100000.0
2018-10-10,10331.85,10482.35,10318.25,10460.1,373844130,195925900000.0
2018-10-11,10169.8,10335.95,10138.6,10234.65,498509417,219071300000.0
2018-10-12,10331.55,10492.45,10322.15,10472.5,354056762,186060400000.0
2018-10-15,10524.2,10526.3,10410.15,10512.5,267517728,143721500000.0
2018-10-16,10550.15,10604.9,10525.3,10584.75,273444095,154530300000.0
2018-10-17,10688.7,10710.15,10436.45,10453.05,293586908,171731400000.0
2018-10-19,10339.7,10380.1,10249.6,10303.55,368552204,205056600000.0
2018-10-22,10405.85,10408.55,10224.0,10245.25,306472776,172419400000.0
2018-10-23,10152.6,10222.1,10102.35,10146.8,312042090,181147100000.0
2018-10-24,10278.15,10290.65,10126.7,10224.75,362272428,194132400000.00003
2018-10-25,10135.05,10166.6,10079.3,10124.9,522421914,235037599999.99997
2018-10-26,10122.35,10128.85,10004.55,10030.0,375563273,161201400000.0
2018-10-29,10078.1,10275.3,10020.35,10250.85,375749433,175148500000.0
2018-10-30,10239.4,10285.1,10175.35,10198.4,298753965,147895100000.0
2018-10-31,10209.55,10396.0,10105.1,10386.6,386618948,215138500000.0
2018-11-01,10441.7,10441.9,10341.9,10380.45,359340403,181118800000.0
