Date,Open,High,Low,Close,Volume,Turnover
2019-01-01,10881.7,10923.6,10807.1,10910.1,159404542,86882600000.0
2019-01-02,10868.85,10895.35,10735.05,10792.5,309665939,153522500000.0
2019-01-03,10796.8,10814.05,10661.25,10672.25,286241745,150304500000.0
2019-01-04,10699.7,10741.05,10628.65,10727.35,296596655,145167400000.0
2019-01-07,10804.85,10835.95,10750.15,10771.8,269371080,127312900000.00002
2019-01-08,10786.25,10818.45,10733.25,10802.15,277697672,134334800000.0
2019-01-09,10862.4,10870.4,10749.4,10855.15,333010535,162133000000.0
2019-01-10,10859.35,10859.35,10801.8,10821.6,254365477,120312600000.0
2019-01-11,10834.75,10850.15,10739.4,10794.95,260792200,130846000000.0
2019-01-14,10807.0,10808.0,10692.35,10737.6,298774178,127325700000.0
2019-01-15,10777.55,10896.95,10777.55,10886.8,310737078,148799100000.0
2019-01-16,10899.65,10928.15,10876.9,10890.3,276539042,130816299999.99998
2019-01-17,10920.85,10930.65,10844.65,10905.2,271676319,132158300000.0
2019-01-18,10914.85,10928.2,10852.2,10906.95,323814108,164088300000.00003
2019-01-21,10919.35,10987.45,10885.75,10961.85,288829125,172897000000.0
2019-01-22,10949.8,10949.8,10864.15,10922.75,300768112,174836200000.0
2019-01-23,10931.05,10944.8,10811.95,10831.5,298876314,147369100000.0
2019-01-24,10844.05,10866.6,10798.65,10849.8,361082096,152984800000.0
2019-01-25,10859.75,10931.7,10756.45,10780.55,463444758,205423600000.0
2019-01-28,10792.45,10804.45,10630.95,10661.55,419682627,211443300000.00003
2019-01-29,10653.7,10690.35,10583.65,10652.2,356908994,188320600000.0
2019-01-30,10702.25,10710.2,10612.85,10651.8,410107910,212148100000.0
2019-01-31,10690.55,10838.05,10678.55,10830.95,604818027,274711800000.0
2019-02-01,10851.35,10983.45,10813.45,10893.65,482272661,231123700000.0
2019-02-04,10876.75,10927.9,10814.15,10912.25,318300039,154788100000.0
2019-02-05,10908.65,10956.7,10886.7,10934.35,268095127,134351299999.99998
2019-02-06,10965.1,11072.6,10962.7,11062.45,298510497,151728500000.0
2019-02-07,11070.45,11118.1,11043.6,11069.4,263544426,135426900000.0
2019-02-08,11023.5,11041.2,10925.45,10943.6,352787419,155070500000.0
