Date,Open,High,Low,Close,Volume,Turnover
2019-01-01,27231.4,27430.55,27019.05,27392.4,116379065.0,34973900000.0
2019-01-02,27297.0,27397.55,27077.6,27174.7,176599164.0,44224399999.99999
2019-01-03,27181.6,27206.2,26923.75,26959.85,151201387.0,40328300000.0
2019-01-04,26999.7,27274.5,26926.1,27195.0,189451222.0,44407900000.0
2019-01-07,27378.65,27477.8,27279.55,27304.55,161026470.0,41128400000.0
2019-01-08,27301.9,27542.4,27161.95,27509.5,150550286.0,43594300000.0
2019-01-09,27651.25,27754.45,27409.5,27720.4,199818392.0,61487400000.0
2019-01-10,27713.55,27713.55,27488.2,27528.55,139266179.0,43089399999.99999
2019-01-11,27602.8,27612.45,27382.45,27453.9,116552104.0,35106300000.0
2019-01-14,27389.2,27389.8,27182.2,27248.25,212863498.0,48593200000.0
2019-01-15,27317.55,27447.55,27317.1,27400.75,161396521.0,38844000000.0
2019-01-16,27405.65,27554.75,27403.05,27483.7,183688179.0,41559300000.0
2019-01-17,27568.6,27611.55,27335.15,27528.75,212321274.0,49410900000.0
2019-01-18,27550.05,27576.45,27410.65,27456.7,129067258.0,33438100000.0
2019-01-21,27514.55,27622.2,27388.5,27533.6,128881764.0,46267700000.00001
2019-01-22,27526.55,27533.35,27385.4,27482.25,138997867.0,46615100000.0
2019-01-23,27493.1,27564.7,27189.6,27250.75,126935738.0,35252300000.0
2019-01-24,27273.5,27342.35,27142.8,27266.4,210279603.0,53734200000.0
2019-01-25,27261.45,27433.55,27045.2,27115.3,284535180.0,72694900000.0
2019-01-28,27041.45,27134.2,26587.95,26653.05,181836992.0,54046300000.0
2019-01-29,26616.25,26743.85,26441.55,26573.4,194369347.0,52351500000.0
2019-01-30,26789.75,26916.25,26693.7,26825.5,249270714.0,89558100000.0
2019-01-31,26969.15,27325.05,26891.05,27295.45,306292995.0,99854800000.0
2019-02-01,27334.55,27533.05,26930.45,27085.95,238794913.0,68131500000.0
2019-02-04,26974.0,27243.8,26825.55,27186.6,173078574.0,43420700000.0
2019-02-05,27226.05,27348.25,27153.2,27271.7,189860429.0,41602700000.00001
2019-02-06,27326.2,27428.65,27294.1,27402.35,164747849.0,38165100000.0
2019-02-07,27424.1,27589.75,27322.95,27387.15,156626117.0,36370600000.0
2019-02-08,27302.65,27482.1,27221.25,27294.4,142258447.0,38382900000.0
2019-02-11,27240.5,27305.9,27151.55,27227.8,117311228.0,31863800000.0
2019-02-12,27166.9,27286.65,26988.9,27010.75,117431255.0,36974300000.0
2019-02-13,27068.85,27108.0,26839.05,26885.4,112116513.0,32883200000.0
2019-02-14,26978.0,27030.0,26818.05,26970.6,374943572.0,89594100000.0
2019-02-15,27017.2,27029.95,26635.25,26794.25,252673681.0,64443900000.0
2019-02-18,26754.6,26829.95,26617.7,26654.25,175449436.0,42315000000.0
2019-02-19,26666.55,26996.45,26625.6,26684.85,129759984.0,32829400000.0
2019-02-20,26786.0,26985.5,26732.65,26955.5,130711905.0,32567100000.0
2019-02-21,26994.75,27100.9,26973.0,27052.4,148275410.0,35740900000.0
2019-02-22,26960.05,26997.35,26847.8,26867.55,221450091.0,139580700000.0
2019-02-25,26934.2,27197.1,26932.65,27159.25,141100629.0,42543800000.0
2019-02-26,26853.8,27127.25,26736.6,26952.95,201083249.0,53905900000.0
2019-02-27,27078.1,27189.45,26719.4,26799.3,193745424.0,56045900000.0
2019-02-28,26878.0,26920.5,26762.55,26789.9,191588675.0,69262100000.0
2019-03-01,26941.0,27076.55,26928.9,27043.9,189425878.0,45313700000.0
2019-03-05,27068.15,27580.75,26958.1,27554.05,207435129.0,51222500000.0
2019-03-06,27618.1,27681.65,27492.05,27625.65,179778089.0,49666899999.99999
2019-03-07,27661.0,27815.5,27560.0,27764.6,208017462.0,47155400000.0
2019-03-08,27686.15,27811.35,27645.4,27761.8,140524297.0,37112400000.0
2019-03-11,27840.1,28035.6,27791.25,27966.65,148235712.0,43814700000.0
2019-03-12,28168.2,28488.1,28142.25,28443.7,184260495.0,64275700000.0
2019-03-13,28480.3,28927.7,28353.65,28884.3,206998023.0,91247500000.0
2019-03-14,29028.9,29070.35,28819.75,28923.1,187139544.0,61381100000.0
2019-03-15,29007.0,29520.7,28990.85,29381.45,296217360.0,96073700000.00002
2019-03-18,29521.6,29812.0,29361.65,29596.1,185741004.0,58359200000.0
2019-03-19,29702.6,29799.75,29547.7,29767.85,222296391.0,52953000000.0
2019-03-20,29769.65,29885.2,29633.5,29832.2,194921072.0,51968100000.00001
2019-03-22,29920.75,30008.1,29508.7,29582.5,219823784.0,66222700000.00001
2019-03-25,29329.4,29329.4,29156.25,29281.2,132018394.0,38760700000.0
2019-03-26,29300.4,29950.15,29278.5,29882.15,131212876.0,41595900000.0
2019-03-27,30034.15,30262.55,29790.25,30019.8,260544922.0,80063000000.0
2019-03-28,30064.8,30496.05,29969.1,30420.55,292110701.0,95239000000.0
2019-03-29,30480.35,30499.15,30235.9,30426.8,219687116.0,62177299999.99999
2019-04-01,30537.6,30648.1,30218.35,30326.5,224440509.0,55949100000.0
2019-04-02,30450.1,30452.9,30155.85,30354.25,196482019.0,52053800000.0
2019-04-03,30440.85,30602.55,30036.25,30093.3,193071867.0,52039500000.0
2019-04-04,30147.3,30245.7,29809.9,29904.9,199631082.0,54602700000.00001
2019-04-05,30002.85,30174.0,29850.0,30084.65,154141037.0,41308400000.0
2019-04-08,30201.5,30232.05,29716.6,29845.3,147201421.0,36878900000.0
2019-04-09,29901.5,30165.05,29703.55,30113.85,165462138.0,47883400000.0
2019-04-10,29916.6,30155.75,29768.1,29803.5,165250173.0,99469599999.99998
2019-04-11,29841.85,29852.25,29640.25,29786.1,108247929.0,31684600000.0
2019-04-12,29780.55,30000.95,29707.0,29938.55,104858970.0,31377399999.999996
2019-04-15,29983.5,30163.1,29919.1,30104.25,90613632.0,30711800000.0
2019-04-16,30236.25,30590.95,30228.2,30531.35,117822281.0,42237400000.0
2019-04-18,30656.5,30669.8,30142.2,30223.4,141697748.0,46106800000.0
2019-04-22,30282.5,30289.9,29647.55,29687.95,132778018.0,46470400000.0
2019-04-23,29761.95,29906.5,29455.45,29479.7,145857126.0,45029300000.0
2019-04-24,29550.5,29914.85,29435.05,29860.8,129529258.0,44772700000.00001
2019-04-25,29927.05,30057.7,29511.95,29561.35,201016367.0,65260900000.0
2019-04-26,29764.85,30048.2,29563.15,30013.5,158188658.0,57362900000.0
2019-04-30,29920.4,29920.4,29550.05,29764.8,362563145.0,92577500000.0
2019-05-02,29699.8,29919.35,29638.8,29708.6,242309997.0,68304900000.0
2019-05-03,29811.65,30121.75,29795.1,29954.15,181379119.0,52481000000.0
2019-05-06,29626.5,29757.4,29528.6,29618.45,188230212.0,47871100000.0
2019-05-07,29749.55,29835.5,29244.25,29288.2,180581999.0,53400500000.0
2019-05-08,29261.3,29261.3,28951.35,28994.4,179421775.0,49260200000.00001
2019-05-09,28893.95,29040.3,28784.65,28884.6,206029474.0,51968700000.0
2019-05-10,28927.6,29202.85,28900.1,29040.5,223514610.0,60706300000.0
2019-05-13,29026.65,29049.05,28621.1,28659.95,253600119.0,53563500000.0
2019-05-14,28718.75,29058.3,28582.6,28829.2,256593306.0,61104700000.0
2019-05-15,28925.45,28983.15,28555.15,28616.45,218778407.0,51269100000.0
2019-05-16,28625.9,28947.6,28525.45,28855.3,189440058.0,45011100000.0
2019-05-17,28881.4,29559.45,28856.0,29450.15,257111157.0,64891000000.0
2019-05-20,30230.4,30827.85,30111.2,30759.7,321102950.0,92172200000.0
2019-05-21,30862.1,30926.7,30265.1,30308.4,216423886.0,59684100000.0
2019-05-22,30410.65,30675.1,30268.6,30526.8,224425509.0,76025000000.0
2019-05-23,30962.8,31705.0,30292.35,30409.1,494083740.0,145476900000.0
2019-05-24,30685.5,31275.4,30564.4,31212.55,282765890.0,79460400000.0
2019-05-27,31234.9,31700.75,31142.5,31647.65,239161158.0,65331100000.0
2019-05-28,31711.3,31712.4,31328.6,31597.9,297603975.0,69982700000.0
2019-05-29,31459.25,31546.75,31257.9,31295.55,205161779.0,50539000000.0
2019-05-30,31256.85,31619.25,31236.1,31537.1,202699071.0,57761800000.0
2019-05-31,31678.9,31783.6,30623.05,31375.4,230847583.0,71135200000.0
2019-06-03,31406.05,31674.6,31284.7,31653.65,160090476.0,44439000000.0
2019-06-04,31532.9,31752.7,31512.95,31589.05,172424592.0,46273700000.0
2019-06-06,31523.95,31541.5,30800.8,30857.4,283140588.0,78959800000.0
2019-06-07,30943.15,31139.6,30627.05,31066.55,215267224.0,55937800000.0
2019-06-10,31259.2,31367.4,30861.3,31034.0,208614002.0,48706400000.0
2019-06-11,31172.25,31399.35,30973.35,31265.45,188115329.0,43717000000.0
2019-06-12,31219.3,31222.3,30911.45,30965.7,143703508.0,37870800000.0
2019-06-13,30876.75,31036.9,30638.25,30976.1,341891022.0,75875500000.0
2019-06-14,30983.45,31032.65,30508.95,30614.35,255356460.0,63660600000.00001
