Date,Open,High,Low,Close,Volume,Turnover
2019-08-21,28021.0,28098.9,27666.2,27719.05,358841104.0,53156400000.0
2019-08-22,27690.05,27690.05,26975.55,27034.2,465070847.0,64524600000.0
2019-08-23,26835.35,27207.3,26560.6,26958.65,485538647.0,78435700000.0
2019-08-26,27663.95,27995.25,26859.35,27951.35,519219181.0,89278100000.0
2019-08-27,28106.3,28277.7,27960.8,28126.15,386839458.0,78020000000.0
2019-08-28,28080.25,28095.55,27634.65,27804.3,384111651.0,66743000000.0
2019-08-29,27694.95,27719.05,27239.95,27305.2,377438481.0,73392600000.0
2019-08-30,27407.9,27586.5,27121.95,27427.85,427077225.0,80565000000.0
2019-09-03,27239.2,27247.05,26742.6,26824.15,392427883.0,61713300000.0
2019-09-04,26785.95,27278.7,26641.35,27123.85,309520214.0,59908700000.0
2019-09-05,27086.95,27243.95,26815.4,26919.7,327083693.0,58263100000.00001
2019-09-06,26986.5,27311.05,26950.55,27247.9,251986487.0,48745700000.0
2019-09-09,27240.35,27565.55,26993.9,27504.65,286110458.0,51972000000.0
2019-09-11,27639.05,27829.65,27551.65,27776.2,467414755.0,66777700000.00001
2019-09-12,27870.8,28062.3,27764.7,27818.5,377820739.0,64692200000.0
2019-09-13,27772.0,28126.85,27573.45,28098.75,438497830.0,67526899999.99999
2019-09-16,27868.0,28066.7,27798.85,27855.0,234062573.0,44639799999.99999
2019-09-17,27765.1,27851.4,27047.95,27131.75,277762547.0,54494500000.0
2019-09-18,27304.7,27414.45,27088.8,27172.65,307775512.0,53144100000.0
2019-09-19,27175.45,27175.45,26643.0,26757.65,450436905.0,60501899999.99999
2019-09-20,26878.65,29418.95,26727.55,28981.55,844582360.0,181859900000.00003
2019-09-23,30039.4,30801.3,29776.3,30566.2,552171387.0,144019000000.0
2019-09-24,30432.0,30668.1,29889.55,30183.1,348810197.0,81576200000.0
2019-09-25,30029.05,30067.6,29470.1,29586.05,352814285.0,81123700000.0
2019-09-26,29640.55,30718.35,29627.0,30002.6,540435004.0,113676000000.0
2019-09-27,29974.95,30112.65,29711.35,29876.65,464096458.0,70118200000.0
2019-09-30,29674.8,29754.4,28943.45,29103.15,580252025.0,94474700000.0
2019-10-01,29226.15,29526.4,28077.35,28725.5,1187313940.0,153216900000.0
2019-10-03,28606.7,28769.1,28240.8,28414.1,825756750.0,105196500000.0
2019-10-04,28681.9,28730.3,27653.7,27731.85,732719135.0,95043500000.0
2019-10-07,27909.9,28185.15,27568.35,27767.55,554307096.0,83147900000.00002
2019-10-09,27901.65,28857.7,27702.05,28785.85,574832720.0,88268700000.00002
2019-10-10,28542.95,28552.75,27914.15,28013.45,381151128.0,68670900000.0
2019-10-11,28245.55,28604.05,27736.8,28042.5,558917279.0,84704300000.0
2019-10-14,28238.5,28553.4,28043.25,28181.95,387660772.0,59190700000.0
2019-10-15,28257.85,28694.85,28186.25,28555.1,350926458.0,55991700000.0
2019-10-16,28689.45,28759.35,28305.4,28538.8,400383734.0,61360800000.0
2019-10-17,28596.35,29049.05,28487.95,28989.45,617849861.0,74347500000.0
2019-10-18,28954.8,29249.5,28864.1,29120.25,605170183.0,74597700000.0
2019-10-22,29416.25,29690.0,29231.2,29411.15,582221306.0,87535800000.0
2019-10-23,29478.85,29643.8,29214.05,29459.6,497765615.0,80823000000.0
2019-10-24,29604.35,29693.25,28994.2,29107.95,439980796.0,75511700000.0
