Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,TITAN,EQ,931.0,931.75,934.2,923.0,927.0,928.0,928.53,2064502,191694276905000.0,29444,975748,0.47259999999999996
2019-01-02,TITAN,EQ,928.0,923.3,937.0,923.3,931.5,932.15,932.56,2672587,249234139965000.0,62493,1084515,0.4058
2019-01-03,TITAN,EQ,932.15,936.0,944.95,928.0,935.0,931.2,934.93,3292918,307865672290000.0,87103,1143686,0.3473
2019-01-04,TITAN,EQ,931.2,934.0,938.9,920.2,928.7,928.45,929.01,2340304,217417110335000.0,76859,970692,0.4148
2019-01-07,TITAN,EQ,928.45,950.0,964.0,934.1,944.1,944.05,950.33,5337211,507213680070000.0,108147,1991733,0.37320000000000003
2019-01-08,TITAN,EQ,944.05,944.2,950.0,938.55,946.5,946.15,944.4,2039160,192577967920000.0,48170,1023452,0.5019
2019-01-09,TITAN,EQ,946.15,949.0,955.35,945.35,953.5,952.95,950.98,2115974,201225552320000.0,54836,1138904,0.5382
2019-01-10,TITAN,EQ,952.95,950.4,969.4,948.55,968.0,966.7,960.33,2450895,235366338940000.0,63520,957597,0.3907
2019-01-11,TITAN,EQ,966.7,965.25,969.5,956.8,958.8,959.3,961.42,1535995,147672877885000.0,40003,514117,0.3347
2019-01-14,TITAN,EQ,959.3,958.0,961.35,949.0,958.0,957.5,955.47,864306,82582058025000.0,31513,281970,0.3262
2019-01-15,TITAN,EQ,957.5,956.0,970.7,955.1,967.65,968.3,965.68,1452136,140229210150000.0,47598,642293,0.44229999999999997
2019-01-16,TITAN,EQ,968.3,965.3,970.4,959.3,960.0,961.2,964.39,1118736,107889657234999.98,38346,586330,0.5241
2019-01-17,TITAN,EQ,961.2,961.35,965.0,951.55,958.95,961.55,959.54,1303576,125083671109999.98,56541,566743,0.43479999999999996
2019-01-18,TITAN,EQ,961.55,961.55,965.0,954.05,961.1,960.95,960.27,1168989,112255041834999.98,38575,620050,0.5304
2019-01-21,TITAN,EQ,960.95,960.1,965.8,957.0,962.6,962.75,961.75,1035360,99575786280000.0,42608,477808,0.4615
2019-01-22,TITAN,EQ,962.75,962.15,986.4,958.7,981.9,982.65,974.72,2797244,272654240075000.0,108760,1280035,0.4576
2019-01-23,TITAN,EQ,982.65,987.4,987.4,957.6,960.0,962.15,973.06,1574247,153183827070000.0,58532,543905,0.3455
2019-01-24,TITAN,EQ,962.15,960.2,972.3,955.9,970.0,969.65,967.02,1246903,120578140320000.0,52617,319446,0.25620000000000004
2019-01-25,TITAN,EQ,969.65,972.0,984.0,969.15,978.0,978.0,976.78,1985833,193972044215000.0,44500,945916,0.47630000000000006
2019-01-28,TITAN,EQ,978.0,978.0,981.2,955.2,957.4,958.65,965.05,1499181,144677737865000.0,63926,535144,0.35700000000000004
2019-01-29,TITAN,EQ,958.65,955.2,970.0,945.0,966.3,966.1,962.53,1411027,135815535709999.98,53060,598999,0.42450000000000004
2019-01-30,TITAN,EQ,966.1,966.1,974.95,960.05,964.55,968.9,967.76,1468812,142145385920000.0,50380,699739,0.4764
2019-01-31,TITAN,EQ,968.9,968.2,1000.0,966.5,1000.0,995.8,986.14,2306391,227443535485000.0,69982,677627,0.2938
2019-02-01,TITAN,EQ,995.8,1003.0,1005.0,985.1,991.8,991.55,991.67,3424938,339641540895000.0,88182,1605797,0.46890000000000004
2019-02-04,TITAN,EQ,991.55,1025.0,1050.0,1009.05,1024.5,1025.75,1032.34,9556052,986513263760000.0,230113,2674788,0.2799
2019-02-05,TITAN,EQ,1025.75,1026.95,1074.0,1020.0,1068.5,1066.7,1055.35,7144200,753965315575000.0,147304,1561466,0.2186
2019-02-06,TITAN,EQ,1066.7,1066.0,1072.0,1050.5,1059.3,1059.05,1058.32,2449722,259260083990000.0,84942,787872,0.3216
2019-02-07,TITAN,EQ,1059.05,1059.8,1067.05,1050.0,1058.8,1056.8,1056.08,1293109,136562361909999.98,47745,436380,0.3375
2019-02-08,TITAN,EQ,1056.8,1058.5,1076.85,1047.6,1054.0,1053.25,1062.65,2576054,273745288325000.0,77434,384790,0.1494
2019-02-11,TITAN,EQ,1053.25,1059.0,1063.5,1045.2,1055.1,1056.4,1053.25,1057548,111386603165000.02,46191,309359,0.2925
2019-02-12,TITAN,EQ,1056.4,1058.0,1073.95,1050.1,1066.0,1066.25,1065.66,3075801,327777246270000.0,87273,1392169,0.4526
2019-02-13,TITAN,EQ,1066.25,1068.3,1071.25,1047.8,1052.4,1050.95,1057.95,1185932,125465089825000.0,44782,365083,0.3078
2019-02-14,TITAN,EQ,1050.95,1063.95,1063.95,1030.5,1042.25,1042.25,1039.56,2182379,226872032850000.0,119848,847511,0.3883
2019-02-15,TITAN,EQ,1042.25,1035.0,1052.0,1016.8,1038.5,1039.0,1031.93,2566210,264814221765000.0,74680,927642,0.3615
2019-02-18,TITAN,EQ,1039.0,1040.1,1040.65,1021.3,1030.45,1027.35,1027.54,1023065,105124336230000.0,42320,371856,0.36350000000000005
2019-02-19,TITAN,EQ,1027.35,1030.45,1049.8,1025.3,1028.85,1028.8,1038.97,1551617,161208222020000.0,51788,272057,0.1753
2019-02-20,TITAN,EQ,1028.8,1030.0,1044.4,1027.5,1033.5,1032.75,1034.31,1506583,155827417670000.0,61256,362564,0.2407
2019-02-21,TITAN,EQ,1032.75,1039.9,1045.0,1031.25,1043.5,1042.5,1038.56,1220939,126801562030000.0,63288,314104,0.25730000000000003
2019-02-22,TITAN,EQ,1042.5,1035.5,1044.0,1030.3,1040.2,1041.6,1037.68,1298608,134754025265000.02,81906,508119,0.39130000000000004
2019-02-25,TITAN,EQ,1041.6,1038.0,1055.0,1035.6,1043.7,1043.0,1042.65,1691809,176395876220000.0,90614,933519,0.5518
2019-02-26,TITAN,EQ,1043.0,1039.0,1041.9,1016.05,1038.75,1038.35,1029.91,1906268,196329227030000.0,88827,766415,0.402
2019-02-27,TITAN,EQ,1038.35,1042.9,1047.15,1013.95,1017.65,1016.25,1027.57,1897310,194961711950000.0,80112,680102,0.35850000000000004
2019-02-28,TITAN,EQ,1016.25,1018.0,1033.8,1002.05,1032.45,1025.2,1015.97,5080712,516185808460000.06,130539,2112268,0.4157
2019-03-01,TITAN,EQ,1025.2,1031.9,1036.0,1017.1,1022.0,1021.35,1023.15,1967656,201321367775000.0,63271,822310,0.4179
2019-03-05,TITAN,EQ,1021.35,1023.6,1039.95,1016.2,1037.0,1035.0,1028.83,1577329,162280970715000.0,97766,648970,0.4114
2019-03-06,TITAN,EQ,1035.0,1038.0,1060.9,1028.3,1055.4,1055.95,1049.85,2758056,289554692150000.0,71156,1006084,0.36479999999999996
2019-03-07,TITAN,EQ,1055.95,1069.0,1069.0,1039.0,1044.0,1043.3,1053.36,2584721,272264933405000.03,77979,774964,0.2998
2019-03-08,TITAN,EQ,1043.3,1044.75,1059.55,1037.0,1053.9,1053.2,1052.3,2179863,229387336240000.0,51868,593254,0.2722
2019-03-11,TITAN,EQ,1053.2,1058.0,1074.6,1057.6,1069.5,1069.2,1068.84,2837644,303297403710000.0,71433,1592320,0.5611
2019-03-12,TITAN,EQ,1069.2,1074.95,1095.95,1072.0,1080.25,1086.45,1088.86,3418782,372258839585000.0,119736,1103231,0.32270000000000004
