Date,Open,High,Low,Close,Volume,Turnover
2018-08-30,28233.7,28233.7,27961.75,28103.25,186360757.0,60924500000.0
2018-08-31,27998.0,28157.35,27940.95,28061.75,229622699.0,70691200000.0
2018-09-03,28199.45,28203.2,27777.4,27819.5,127011210.0,37461200000.0
2018-09-04,27845.55,27875.15,27385.85,27430.75,165858496.0,47141800000.0
2018-09-05,27409.3,27506.3,27136.05,27376.05,131880484.0,38544700000.0
2018-09-06,27464.25,27552.8,27246.25,27468.7,120287292.0,38081900000.0
2018-09-07,27439.25,27512.5,27232.8,27481.45,144905496.0,44097299999.99999
2018-09-10,27395.2,27404.85,27142.55,27201.75,178147552.0,63636400000.0
2018-09-11,27295.2,27318.45,26772.25,26807.5,160826279.0,55752700000.00001
2018-09-12,26895.15,26895.15,26555.15,26819.2,174201027.0,49212600000.0
2018-09-14,27059.85,27205.75,26989.8,27163.85,136633270.0,44031000000.0
2018-09-17,27002.6,27002.6,26743.4,26820.3,115283101.0,31925100000.000004
2018-09-18,26757.0,26901.05,26407.45,26441.45,308575632.0,62012800000.0
2018-09-19,26532.0,26611.6,26235.7,26277.35,244393690.0,57455000000.0
2018-09-21,26331.05,26490.4,25053.35,25596.9,547285580.0,146345400000.0
2018-09-24,25645.05,25649.7,24904.5,24970.35,272396270.0,72335500000.0
2018-09-25,24947.7,25406.95,24678.25,25330.35,329548199.0,83399200000.0
2018-09-26,25525.1,25525.1,25197.35,25376.3,215055339.0,55567900000.0
2018-09-27,25442.1,25452.5,25007.05,25042.15,262822577.0,65246300000.0
2018-09-28,25135.8,25354.7,24919.25,25119.85,367109389.0,78900900000.0
2018-10-01,24943.9,25412.15,24707.65,25367.0,304703170.0,82488600000.0
2018-10-03,25290.55,25470.05,25026.35,25069.9,261054513.0,70252400000.0
2018-10-04,24735.15,24893.4,24501.05,24819.3,245813411.0,69805200000.0
2018-10-05,24741.65,25080.2,24250.65,24443.45,230429144.0,62170300000.0
2018-10-08,24470.75,24745.35,24240.05,24618.35,223867274.0,57993200000.0
2018-10-09,24703.65,24759.9,24464.9,24527.65,175374004.0,41794399999.99999
2018-10-10,24596.6,25371.15,24559.9,25321.7,227005049.0,59621000000.0
2018-10-11,24541.75,24940.1,24493.7,24783.95,255410789.0,67213600000.0
2018-10-12,25001.95,25484.2,24975.45,25395.85,200602244.0,58034500000.0
2018-10-15,25444.0,25466.2,25147.8,25388.05,146636264.0,43932600000.0
2018-10-16,25414.2,25707.05,25351.8,25589.65,226063396.0,59174000000.0
2018-10-17,25839.1,25915.35,25101.95,25188.6,182759960.0,49271899999.99999
2018-10-19,24966.5,25277.9,24922.65,25085.8,200900442.0,53902700000.00001
2018-10-22,25484.25,25504.75,25021.35,25078.6,172423369.0,61366400000.0
2018-10-23,24786.9,25124.6,24784.9,24972.45,144911236.0,53732800000.0
2018-10-24,25312.7,25356.9,24839.65,25064.2,176623910.0,53993900000.0
2018-10-25,24841.5,24977.35,24696.85,24817.45,215033794.0,68559100000.0
2018-10-26,24771.85,24771.95,24353.1,24421.05,219130974.0,53705900000.0
2018-10-29,24647.95,25023.75,24404.55,24959.7,279844102.0,81458300000.0
2018-10-30,24924.75,25121.5,24686.85,24807.75,257591034.0,63208600000.0
2018-10-31,24823.8,25201.3,24528.35,25153.25,241789641.0,68315200000.00001
2018-11-01,25285.2,25401.6,25129.45,25323.65,216612149.0,66293800000.0
2018-11-02,25545.35,25856.25,25499.15,25701.65,297782501.0,77439400000.0
2018-11-05,25731.55,25788.2,25534.4,25732.2,188023500.0,55300100000.0
2018-11-06,25747.4,25860.75,25558.35,25598.0,162090341.0,50159700000.0
2018-11-07,25818.1,25824.4,25698.1,25737.5,18966564.0,4981200000.0
2018-11-09,25742.55,25822.75,25598.75,25771.0,145005871.0,42759600000.0
2018-11-12,25816.15,25907.2,25495.1,25539.75,115950746.0,34095100000.000004
2018-11-13,25422.0,25796.5,25384.55,25768.6,141869413.0,39607100000.0
2018-11-14,25952.4,26045.05,25806.7,25930.15,194940269.0,62114500000.0
2018-11-15,25946.2,26197.6,25728.0,26154.75,171790148.0,48425300000.0
2018-11-16,26205.35,26332.75,26122.55,26245.55,235671044.0,61617299999.99999
2018-11-19,26364.6,26379.1,26204.35,26300.7,172343045.0,45934600000.0
2018-11-20,26211.5,26259.4,26041.8,26113.35,189681759.0,45479300000.0
2018-11-21,26105.45,26342.05,26060.55,26262.05,159319280.0,41055700000.0
2018-11-22,26233.65,26323.95,25947.85,25999.45,153931487.0,35782900000.0
2018-11-26,26096.0,26396.6,26025.05,26365.6,174542785.0,48517400000.0
2018-11-27,26286.1,26491.25,26268.65,26443.1,176101916.0,48784100000.0
2018-11-28,26489.65,26584.95,26419.65,26457.95,255358541.0,60559399999.99999
2018-11-29,26641.6,27003.75,26577.15,26939.6,472107464.0,116972300000.0
