Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-07-17,MINDTREE,2020-08-27,1003.75,1040.1,994.35,1014.9,1013.5,1014.9,180,147463000.0,39200,-88000,1022.0
2020-07-16,MINDTREE,2020-08-27,0.0,0.0,0.0,964.8,964.8,1013.8,0,0.0,127200,0,
2020-07-15,MINDTREE,2020-08-27,971.3,995.0,964.8,964.8,964.8,980.4,5,3933000.0,127200,-4000,
2020-07-14,MINDTREE,2020-08-27,1020.0,1020.0,965.4,971.3,968.1,971.3,171,133684999.99999999,131200,108000,
2020-07-13,MINDTREE,2020-08-27,1014.6,1014.6,1006.95,1009.45,1009.45,1009.45,4,3232000.0,23200,0,
2020-07-10,MINDTREE,2020-08-27,994.45,1012.15,994.45,1010.7,1012.15,1010.7,7,5603000.0,23200,-1600,
2020-07-09,MINDTREE,2020-08-27,991.2,991.2,985.9,985.9,985.9,993.8,2,1582000.0,24800,0,
2020-07-08,MINDTREE,2020-08-27,985.45,993.15,984.9,989.2,989.2,994.05,7,5536000.0,24800,4800,
2020-07-07,MINDTREE,2020-08-27,955.15,982.1,955.15,971.4,971.4,987.9,20,15563999.999999998,20000,-4800,982.05
2020-07-06,MINDTREE,2020-08-27,935.0,958.0,930.05,957.8,957.6,957.8,18,13619999.999999998,24800,2400,
2020-07-03,MINDTREE,2020-08-27,933.0,952.1,932.4,934.25,934.25,934.25,23,17376000.0,22400,4800,945.15
2020-07-02,MINDTREE,2020-08-27,920.5,933.65,920.5,924.3,923.6,924.3,5,3707000.0,17600,0,937.4
2020-07-01,MINDTREE,2020-08-27,915.6,915.6,904.85,911.3,911.3,911.3,6,4375000.0,17600,800,
2020-06-30,MINDTREE,2020-07-30,925.0,929.6,913.25,915.9,916.1,915.9,1019,750985000.0,1794400,40800,
2020-06-29,MINDTREE,2020-07-30,945.0,958.85,917.25,921.55,920.35,921.55,2044,1526261000.0,1753600,14400,930.7
2020-06-26,MINDTREE,2020-07-30,918.55,975.0,912.05,941.1,940.0,941.1,7533,5758624000.0,1739200,436800,949.1
2020-06-25,MINDTREE,2020-07-30,913.25,920.2,904.0,909.5,910.0,909.5,890,648664000.0,1302400,112000,916.7
2020-06-24,MINDTREE,2020-07-30,922.15,932.7,905.2,913.55,906.05,913.55,1727,1277071000.0,1190400,287200,924.4
2020-06-23,MINDTREE,2020-07-30,901.0,930.35,899.05,919.35,920.45,919.35,1789,1310735000.0,903200,545600,
2020-06-22,MINDTREE,2020-07-30,903.3,909.0,892.8,899.65,901.4,899.65,476,343439000.0,357600,126400,
2020-06-19,MINDTREE,2020-07-30,885.25,919.0,880.1,901.4,898.8,901.4,378,271298000.0,231200,114400,
2020-06-18,MINDTREE,2020-07-30,897.55,899.0,878.0,887.05,889.6,887.05,75,53052000.0,116800,33600,
2020-06-17,MINDTREE,2020-07-30,891.0,906.35,890.0,890.4,890.0,890.4,60,43105000.0,83200,-800,
2020-06-16,MINDTREE,2020-07-30,908.65,910.0,888.0,893.65,895.0,893.65,37,26632000.0,84000,11200,
2020-06-15,MINDTREE,2020-07-30,905.85,914.9,881.6,895.8,904.55,895.8,91,65054000.0,72800,10400,
2020-06-12,MINDTREE,2020-07-30,876.5,898.0,876.5,893.9,895.55,893.9,28,19936000.0,62400,0,
2020-06-11,MINDTREE,2020-07-30,896.2,910.35,887.0,904.5,905.45,904.5,54,38923000.0,62400,8800,
2020-06-10,MINDTREE,2020-07-30,886.75,900.8,848.0,896.05,900.8,896.05,138,96213000.0,53600,19200,
2020-06-09,MINDTREE,2020-07-30,910.95,913.7,886.65,894.85,886.65,894.85,12,8672000.0,34400,2400,
2020-06-08,MINDTREE,2020-07-30,913.5,926.5,910.25,910.9,910.9,910.9,9,6611000.0,32000,3200,
