Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-08-07,IBULHSGFIN,2020-08-27,191.75,200.25,190.95,194.15,194.25,194.15,6499,3941871000.0,13013800,170500,193.35
2020-08-06,IBULHSGFIN,2020-08-27,193.2,195.75,188.6,191.6,191.6,191.6,3790,2258023000.0,12843300,-40300,190.85
2020-08-05,IBULHSGFIN,2020-08-27,187.8,195.05,187.7,190.45,190.45,190.45,4173,2484361000.0,12883600,-492900,190.35
2020-08-04,IBULHSGFIN,2020-08-27,183.2,188.4,176.7,185.4,185.35,185.4,5417,3091051000.0,13376500,449500,184.75
2020-08-03,IBULHSGFIN,2020-08-27,188.7,192.5,181.25,182.95,182.0,182.95,3894,2246081000.0,12927000,861800,182.6
2020-07-30,IBULHSGFIN,2020-07-30,216.65,218.05,196.75,199.15,200.0,199.7,5662,3621192000.0,2290900,-4817400,
2020-07-29,IBULHSGFIN,2020-07-30,214.45,219.75,214.0,214.75,215.65,214.75,424,285779000.0,7108300,-1134600,213.9
2020-07-28,IBULHSGFIN,2020-07-30,213.7,218.75,213.6,217.55,215.2,217.55,425,286008000.0,8242900,-1314400,
2020-07-27,IBULHSGFIN,2020-07-30,218.85,219.0,211.2,213.45,213.7,213.45,346,229829000.0,9557300,-1066400,
2020-07-24,IBULHSGFIN,2020-07-30,216.1,226.5,214.25,216.5,215.35,216.5,7393,5015181000.0,10623700,381300,
2020-07-23,IBULHSGFIN,2020-07-30,220.3,223.85,217.7,219.65,219.2,219.65,2765,1889496000.0,10242400,-52700,219.25
2020-07-22,IBULHSGFIN,2020-07-30,226.3,226.3,217.1,220.1,219.8,220.1,3601,2467512000.0,10295100,-554900,
2020-07-21,IBULHSGFIN,2020-07-30,224.0,235.4,223.6,225.3,224.65,225.3,6423,4558472000.0,10850000,-9300,
2020-07-20,IBULHSGFIN,2020-07-30,224.0,226.2,220.6,222.65,222.5,222.65,3109,2153900000.0,10859300,-344100,
2020-07-17,IBULHSGFIN,2020-07-30,223.75,228.7,217.35,222.3,221.15,222.3,5368,3701716000.000001,11203400,399900,
2020-07-16,IBULHSGFIN,2020-07-30,215.5,221.75,209.4,219.3,219.8,219.3,4408,2959761000.0,10803500,198400,
2020-07-15,IBULHSGFIN,2020-07-30,226.1,228.7,212.75,214.6,214.15,214.6,4978,3413907000.0,10605100,-294500,
2020-07-14,IBULHSGFIN,2020-07-30,234.7,236.05,220.1,223.6,221.6,223.6,5975,4189108000.0,10899600,-1072600,
2020-07-13,IBULHSGFIN,2020-07-30,238.95,251.45,236.05,239.0,238.55,239.0,11289,8563341000.0,11972200,2064600,
2020-07-10,IBULHSGFIN,2020-07-30,229.0,238.1,225.5,236.0,236.3,236.0,239,171401000.0,9907600,-647900,
2020-07-09,IBULHSGFIN,2020-07-30,230.0,232.9,228.35,229.9,229.5,229.9,185,132625000.0,10555500,-548700,
2020-07-08,IBULHSGFIN,2020-07-30,235.0,235.9,226.7,229.05,226.9,229.05,176,126528000.0,11104200,-539400,
2020-07-07,IBULHSGFIN,2020-07-30,227.05,235.0,227.05,232.75,233.0,232.75,395,284773000.0,11643600,-1159400,231.45
2020-07-06,IBULHSGFIN,2020-07-30,226.5,235.05,221.0,231.35,227.9,231.35,1152,820392000.0,12803000,-3388300,
2020-07-03,IBULHSGFIN,2020-07-30,226.9,235.0,213.65,230.75,227.85,230.75,15740,11013137000.0,16191300,2997700,231.05
2020-07-02,IBULHSGFIN,2020-07-30,226.15,232.35,220.85,225.2,226.4,225.2,9204,6465457000.0,13193600,-279000,225.3
2020-07-01,IBULHSGFIN,2020-07-30,207.45,234.65,202.9,220.05,223.0,220.05,14985,10208545000.0,13472600,1745300,
2020-06-25,IBULHSGFIN,2020-06-25,202.35,239.0,197.8,227.55,227.75,227.3,11305,3034783000.0,2485200,-2787600,227.3
2020-06-24,IBULHSGFIN,2020-06-25,243.35,245.75,199.8,208.2,209.0,208.2,18992,5175076000.0,5272800,-1500000,208.1
2020-06-23,IBULHSGFIN,2020-06-25,250.25,261.2,233.4,240.3,240.35,240.3,21773,6338528000.0,6772800,-3410400,
2020-06-22,IBULHSGFIN,2020-06-25,217.55,252.95,214.45,241.55,243.75,241.55,33133,9487263000.0,10183200,-3693600,
2020-06-19,IBULHSGFIN,2020-06-25,157.0,208.1,156.75,202.05,200.75,202.05,41281,8928707000.0,13876800,495600,
2020-06-18,IBULHSGFIN,2020-06-25,151.2,157.2,150.55,155.35,155.0,155.35,10029,1864131000.0,13381200,334800,
2020-06-17,IBULHSGFIN,2020-06-25,147.3,156.65,147.0,151.7,151.9,151.7,9561,1759489000.0,13046400,370800,
2020-06-16,IBULHSGFIN,2020-06-25,158.25,160.05,143.55,151.35,149.55,151.35,12405,2268674000.0,12675600,-352800,
2020-06-15,IBULHSGFIN,2020-06-25,150.9,158.55,148.75,152.2,151.95,152.2,11309,2077457000.0,13028400,-380400,
2020-06-12,IBULHSGFIN,2020-06-25,138.55,155.15,138.3,152.9,151.4,152.9,12240,2173788000.0,13408800,-369600,
2020-06-11,IBULHSGFIN,2020-06-25,158.75,164.45,150.7,152.15,152.0,152.15,12332,2330972000.0,13778400,-1884000,
2020-06-10,IBULHSGFIN,2020-06-25,144.25,163.35,143.6,161.5,161.85,161.5,22828,4233817000.0,15662400,1791600,
2020-06-09,IBULHSGFIN,2020-06-25,152.8,155.7,139.55,143.2,142.1,143.2,16081,2888411000.0,13870800,-2721600,
2020-06-08,IBULHSGFIN,2020-06-25,132.5,154.35,130.8,149.0,150.7,149.0,25046,4273842000.0,16592400,2728800,
2020-06-05,IBULHSGFIN,2020-06-25,126.85,130.6,124.15,129.0,128.8,129.0,7594,1165679000.0,13863600,102000,
2020-06-04,IBULHSGFIN,2020-06-25,126.35,131.85,122.2,125.05,125.0,125.05,6470,982378000.0,13761600,7200,127.75
2020-06-03,IBULHSGFIN,2020-06-25,126.1,134.3,124.65,125.8,125.7,125.8,7806,1214164000.0,13754400,466800,
2020-06-02,IBULHSGFIN,2020-06-25,126.1,128.25,121.2,124.35,124.5,124.35,4958,738455000.0,13287600,104400,126.8
2020-06-01,IBULHSGFIN,2020-06-25,119.65,129.2,119.3,126.2,125.4,126.2,9135,1381807000.0,13183200,-933600,127.95
2020-05-28,IBULHSGFIN,2020-05-28,123.35,126.15,119.65,121.0,120.4,120.8,6511,958604000.0,950400,-2857200,120.8
2020-05-27,IBULHSGFIN,2020-05-28,115.45,124.3,115.0,122.35,122.95,122.35,16529,2392053000.0,3807600,-2710800,121.8
