Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-07-17,PNB,2020-08-27,0.0,0.0,0.0,32.35,32.35,33.75,0,0.0,5026000,0,
2020-07-16,PNB,2020-08-27,32.35,32.35,32.35,32.35,32.35,33.4,2,906000.0,5026000,-28000,
2020-07-15,PNB,2020-08-27,33.75,33.75,32.2,32.85,32.85,33.15,7,3239000.0,5054000,-84000,
2020-07-14,PNB,2020-08-27,33.7,34.0,33.55,33.65,33.7,33.65,9,4253000.0,5138000,-126000,
2020-07-13,PNB,2020-08-27,35.0,35.5,34.15,34.9,35.0,34.9,21,10253000.0,5264000,-294000,
2020-07-10,PNB,2020-08-27,35.75,35.95,34.65,35.1,35.1,35.1,505,248735000.0,5558000,2072000,
2020-07-09,PNB,2020-08-27,38.05,38.05,37.0,37.25,37.3,37.25,77,40316000.0,3486000,420000,
2020-07-08,PNB,2020-08-27,36.75,38.9,36.75,37.5,37.5,37.5,109,58437000.0,3066000,70000,
2020-07-07,PNB,2020-08-27,37.35,37.35,36.15,36.9,36.75,36.9,71,36472000.0,2996000,70000,36.8
2020-07-06,PNB,2020-08-27,36.3,37.4,36.25,37.35,37.35,37.35,64,33042000.0,2926000,84000,
2020-07-03,PNB,2020-08-27,36.55,36.55,36.0,36.1,36.1,36.1,32,16244999.999999998,2842000,126000,35.95
2020-07-02,PNB,2020-08-27,36.7,37.1,36.35,36.45,36.35,36.45,41,21033000.0,2716000,0,36.25
2020-07-01,PNB,2020-08-27,34.85,36.7,34.85,36.6,36.55,36.6,76,38228000.0,2716000,196000,
2020-06-30,PNB,2020-07-30,35.8,36.2,34.5,34.75,34.8,34.75,1410,697097000.0,46494000,238000,
2020-06-29,PNB,2020-07-30,35.85,36.5,35.0,35.4,35.3,35.4,1604,797338000.0,46256000,1596000,35.35
2020-06-26,PNB,2020-07-30,37.5,38.1,36.35,36.55,36.6,36.55,2575,1334577000.0,44660000,602000,36.6
2020-06-25,PNB,2020-07-30,36.0,37.65,35.7,37.35,37.55,37.35,3929,2013841000.0,44058000,7700000,37.1
2020-06-24,PNB,2020-07-30,38.35,38.6,36.45,36.65,36.65,36.65,3520,1853961000.0,36358000,9828000,36.5
2020-06-23,PNB,2020-07-30,36.2,38.0,36.2,37.65,37.55,37.65,3164,1662466999.9999998,26530000,16310000,
2020-06-22,PNB,2020-07-30,35.4,36.5,34.85,35.8,35.75,35.8,94,46684000.0,10220000,-1036000,
2020-06-19,PNB,2020-07-30,34.35,34.75,33.85,34.65,34.7,34.65,68,32718000.0,11256000,-924000,
2020-06-18,PNB,2020-07-30,33.25,34.25,33.2,34.05,34.2,34.05,539,255284000.0,12180000,3010000,
2020-06-17,PNB,2020-07-30,32.8,34.0,32.6,33.25,33.1,33.25,448,208865000.0,9170000,1204000,
2020-06-16,PNB,2020-07-30,34.55,34.6,31.8,33.2,33.25,33.2,378,176297000.0,7966000,434000,
2020-06-15,PNB,2020-07-30,32.55,34.2,32.1,33.75,33.6,33.75,319,147967000.0,7532000,756000,
2020-06-12,PNB,2020-07-30,31.4,33.35,31.35,33.15,33.25,33.15,235,105965000.00000001,6776000,-42000,
2020-06-11,PNB,2020-07-30,34.05,35.2,32.7,32.85,32.9,32.85,236,112045000.0,6818000,280000,
2020-06-10,PNB,2020-07-30,32.2,34.25,31.7,34.05,34.2,34.05,316,146580000.0,6538000,602000,
2020-06-09,PNB,2020-07-30,33.0,33.65,31.5,31.9,31.8,31.9,271,122891000.00000001,5936000,714000,
2020-06-08,PNB,2020-07-30,35.35,35.75,32.45,32.65,32.7,32.65,332,156814000.0,5222000,1568000,
2020-06-05,PNB,2020-07-30,31.95,34.3,31.5,33.95,34.3,33.95,275,126606000.0,3654000,504000,
2020-06-04,PNB,2020-07-30,30.4,32.65,30.4,31.15,31.15,31.15,463,204666000.0,3150000,546000,31.0
2020-06-03,PNB,2020-07-30,30.2,31.65,29.8,30.45,30.35,30.45,236,101762000.0,2604000,420000,
2020-06-02,PNB,2020-07-30,29.1,29.75,28.8,29.4,29.3,29.4,99,40704000.0,2184000,280000,29.25
2020-06-01,PNB,2020-07-30,27.4,30.0,27.4,29.45,29.4,29.45,186,74434000.0,1904000,-238000,29.2
2020-05-29,PNB,2020-06-25,26.4,27.35,25.95,26.8,26.6,26.8,3825,849627000.0,54223900,1643400,26.75
2020-05-28,PNB,2020-06-25,27.55,27.95,26.25,26.5,26.6,26.5,5474,1226823000.0,52580500,13080800,26.75
2020-05-27,PNB,2020-06-25,26.75,27.75,26.6,27.55,27.6,27.55,3549,797579000.0,39499700,11163500,27.5
2020-05-26,PNB,2020-06-25,26.7,27.15,26.5,26.75,26.9,26.75,3262,724988000.0,28336200,13255100,26.7
2020-05-22,PNB,2020-06-25,26.7,27.7,26.25,26.55,26.55,26.55,1934,429110000.00000006,15081100,5502900,26.65
2020-05-21,PNB,2020-06-25,26.7,27.75,26.7,27.0,26.9,27.0,889,200471000.0,9578200,1834300,27.0
2020-05-20,PNB,2020-06-25,26.35,27.0,26.3,26.7,26.7,26.7,386,85466000.0,7743900,1319700,26.6
2020-05-19,PNB,2020-06-25,27.5,27.85,26.4,26.55,26.45,26.55,293,65608000.00000001,6424200,705500,26.6
2020-05-18,PNB,2020-06-25,28.9,28.9,26.8,27.4,27.5,27.4,329,74872000.0,5718700,1054100,27.35
2020-05-15,PNB,2020-06-25,29.35,29.7,28.9,29.0,28.95,29.0,111,26899000.0,4664600,398400,28.8
2020-05-14,PNB,2020-06-25,30.3,30.65,29.35,29.55,29.55,29.55,187,46430000.0,4266200,581000,29.3
2020-05-13,PNB,2020-06-25,30.8,31.15,29.7,30.95,31.0,30.95,229,57654999.99999999,3685200,464800,30.6
2020-05-12,PNB,2020-06-25,28.6,29.1,27.8,28.95,28.85,28.95,362,84974000.0,3220400,738700,28.7
2020-05-11,PNB,2020-06-25,29.25,29.45,28.85,28.95,28.95,28.95,38,9184000.0,2481700,124500,28.8
2020-05-08,PNB,2020-06-25,30.1,30.25,28.95,29.1,29.1,29.1,107,26054000.000000004,2357200,207500,29.2
2020-05-07,PNB,2020-06-25,29.2,30.4,29.2,29.75,29.75,29.75,42,10429000.0,2149700,24900,29.7
