Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-07-17,HINDUNILVR,2020-08-27,2283.4,2335.45,2283.4,2331.75,2334.6,2331.75,768,535083000.0,282300,114300,2334.55
2020-07-16,HINDUNILVR,2020-08-27,2263.9,2285.3,2237.75,2282.6,2279.0,2282.6,331,224744000.0,168000,32400,
2020-07-15,HINDUNILVR,2020-08-27,2240.0,2286.0,2233.3,2272.3,2271.35,2272.3,467,317749000.0,135600,27000,
2020-07-14,HINDUNILVR,2020-08-27,2252.1,2266.25,2226.7,2235.3,2231.25,2235.3,169,113929000.0,108600,5700,
2020-07-13,HINDUNILVR,2020-08-27,2248.1,2272.05,2239.25,2262.1,2261.7,2262.1,364,246708000.0,102900,-1500,
2020-07-10,HINDUNILVR,2020-08-27,2182.4,2247.5,2182.35,2238.55,2247.5,2238.55,235,156465000.0,104400,-7200,
2020-07-09,HINDUNILVR,2020-08-27,2197.75,2230.8,2183.0,2191.7,2195.3,2191.7,285,188263000.0,111600,32700,
2020-07-08,HINDUNILVR,2020-08-27,2150.0,2205.05,2150.0,2192.05,2190.7,2192.05,183,119651000.0,78900,-5100,
2020-07-07,HINDUNILVR,2020-08-27,2170.05,2179.0,2162.0,2165.6,2165.0,2165.6,87,56622000.0,84000,3900,2154.15
2020-07-06,HINDUNILVR,2020-08-27,2180.65,2180.7,2161.1,2174.15,2175.0,2174.15,121,78730000.0,80100,7200,
2020-07-03,HINDUNILVR,2020-08-27,2169.55,2196.7,2167.0,2179.15,2178.65,2179.15,124,81141000.0,72900,-1200,2173.7
2020-07-02,HINDUNILVR,2020-08-27,2181.1,2181.6,2151.0,2165.3,2168.7,2165.3,97,62952000.0,74100,3000,2151.75
2020-07-01,HINDUNILVR,2020-08-27,2188.35,2188.6,2165.7,2175.3,2179.0,2175.3,44,28699000.0,71100,4800,
2020-06-30,HINDUNILVR,2020-07-30,2190.3,2198.7,2164.5,2175.85,2176.1,2175.85,7060,4610558000.0,16847400,-60300,
2020-06-29,HINDUNILVR,2020-07-30,2120.0,2194.9,2102.05,2179.3,2180.85,2179.3,11484,7503753999.999999,16907700,-140400,2182.95
2020-06-26,HINDUNILVR,2020-07-30,2174.45,2174.5,2135.3,2148.05,2145.85,2148.05,12468,8039528999.999999,17048100,-61500,2154.2
2020-06-25,HINDUNILVR,2020-07-30,2122.7,2185.0,2115.4,2170.1,2155.0,2170.1,25748,16650838000.0,17109600,1294800,2173.15
2020-06-24,HINDUNILVR,2020-07-30,2172.85,2182.7,2130.85,2137.35,2140.0,2137.35,17857,11540966000.0,15814800,3177000,2130.3
2020-06-23,HINDUNILVR,2020-07-30,2111.8,2175.95,2104.25,2164.6,2168.0,2164.6,23451,15159023000.000002,12637800,5127900,
2020-06-22,HINDUNILVR,2020-07-30,2101.9,2116.3,2088.05,2100.15,2101.0,2100.15,12059,7598072000.0,7509900,2865900,
2020-06-19,HINDUNILVR,2020-07-30,2064.5,2103.0,2056.9,2096.55,2100.0,2096.55,6810,4234733999.9999995,4644000,1561800,
2020-06-18,HINDUNILVR,2020-07-30,2059.05,2068.0,2039.1,2049.3,2051.95,2049.3,5299,3262134000.0,3082200,1318800,
2020-06-17,HINDUNILVR,2020-07-30,2056.05,2085.0,2050.15,2063.9,2066.0,2063.9,1467,908675000.0,1763400,264900,
2020-06-16,HINDUNILVR,2020-07-30,2090.65,2104.55,2045.8,2064.8,2064.0,2064.8,604,376484000.0,1498500,43800,
2020-06-15,HINDUNILVR,2020-07-30,2097.95,2114.8,2049.0,2072.45,2070.15,2072.45,1522,950377000.0,1454700,258600,
2020-06-12,HINDUNILVR,2020-07-30,2095.9,2109.0,2070.95,2095.8,2092.05,2095.8,337,211273000.0,1196100,17700,
2020-06-11,HINDUNILVR,2020-07-30,2109.9,2130.9,2088.85,2099.85,2102.65,2099.85,224,141673000.0,1178400,13800,
2020-06-10,HINDUNILVR,2020-07-30,2103.8,2126.35,2093.0,2112.1,2113.15,2112.1,206,130628000.0,1164600,9600,
2020-06-09,HINDUNILVR,2020-07-30,2112.2,2141.6,2091.05,2097.05,2093.95,2097.05,282,179207000.0,1155000,-3900,
2020-06-08,HINDUNILVR,2020-07-30,2090.0,2119.0,2075.5,2108.65,2104.0,2108.65,650,409610000.00000006,1158900,68100,
2020-06-05,HINDUNILVR,2020-07-30,2116.1,2116.1,2082.45,2085.95,2087.5,2085.95,229,144052000.0,1090800,16200,
2020-06-04,HINDUNILVR,2020-07-30,2122.45,2126.7,2104.25,2117.7,2117.45,2117.7,270,171482000.0,1074600,40800,2120.6
2020-06-03,HINDUNILVR,2020-07-30,2105.0,2145.0,2077.2,2121.85,2126.2,2121.85,386,244742000.0,1033800,25500,
2020-06-02,HINDUNILVR,2020-07-30,2093.0,2112.65,2089.2,2096.6,2089.2,2096.6,109,68655000.0,1008300,4800,2107.4
2020-06-01,HINDUNILVR,2020-07-30,2066.95,2129.8,2066.95,2096.95,2102.85,2096.95,527,331032000.0,1003500,21000,2108.55
2020-05-29,HINDUNILVR,2020-06-25,1995.2,2043.75,1984.05,2037.35,2042.0,2037.35,30516,18412697000.0,18844200,2365200,2057.35
2020-05-28,HINDUNILVR,2020-06-25,1994.05,2003.2,1977.95,1997.1,1992.0,1997.1,40252,24061707000.0,16479000,6639000,2009.95
2020-05-27,HINDUNILVR,2020-06-25,1992.0,1997.95,1960.0,1990.85,1989.0,1990.85,20949,12436689000.0,9840000,4272600,1998.1
2020-05-26,HINDUNILVR,2020-06-25,2002.8,2025.0,1973.0,1976.35,1976.5,1976.35,16550,9937304000.0,5567400,3577800,1977.8
2020-05-22,HINDUNILVR,2020-06-25,1971.3,1996.0,1959.0,1988.1,1990.95,1988.1,5370,3187416000.0,1989600,929400,1987.9
2020-05-21,HINDUNILVR,2020-06-25,1993.15,2002.0,1957.4,1972.1,1972.35,1972.1,2709,1607778000.0,1060200,458700,1970.9
2020-05-20,HINDUNILVR,2020-06-25,1978.6,2021.6,1978.6,1993.3,1991.4,1993.3,1168,699323000.0,601500,55200,1990.85
2020-05-19,HINDUNILVR,2020-06-25,2021.15,2025.45,1970.0,1977.2,1980.0,1977.2,1479,881846999.9999999,546300,175200,1975.55
2020-05-18,HINDUNILVR,2020-06-25,2040.65,2046.0,1993.1,2008.7,2008.25,2008.7,759,457441000.0,371100,52800,2005.25
2020-05-15,HINDUNILVR,2020-06-25,2031.3,2038.3,2008.0,2035.9,2036.0,2035.9,334,203103000.0,318300,-1800,2032.1
2020-05-14,HINDUNILVR,2020-06-25,2005.0,2029.1,1995.0,2008.8,2007.0,2008.8,431,260071000.0,320100,9000,2006.05
2020-05-13,HINDUNILVR,2020-06-25,2055.05,2055.05,1980.45,1997.8,2011.0,1997.8,680,411407000.0,311100,20700,1995.75
2020-05-12,HINDUNILVR,2020-06-25,2016.2,2023.95,1990.0,2017.5,2020.4,2017.5,966,582326000.0,290400,85500,2011.55
2020-05-11,HINDUNILVR,2020-06-25,2062.45,2085.95,2015.05,2024.65,2023.0,2024.65,930,572466000.0,204900,16800,2048.0
2020-05-08,HINDUNILVR,2020-06-25,2050.9,2064.4,2018.8,2059.15,2052.7,2059.15,939,574208000.0,188100,36000,2089.45
2020-05-07,HINDUNILVR,2020-06-25,1930.35,1995.7,1905.0,1979.6,1984.4,1979.6,997,584617000.0,152100,54600,1992.05
2020-05-06,HINDUNILVR,2020-06-25,2045.0,2070.0,1997.2,2005.95,1999.0,2005.95,248,151067000.0,97500,12300,2010.2
2020-05-05,HINDUNILVR,2020-06-25,2112.0,2117.35,2035.6,2040.95,2041.2,2040.95,173,107463000.00000001,85200,10200,2041.5
2020-05-04,HINDUNILVR,2020-06-25,2110.0,2153.4,2058.8,2080.95,2091.0,2080.95,458,289731000.0,75000,38400,2082.65
