Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-07-17,BAJAJ-AUTO,2020-07-30,2942.35,3006.3,2934.8,2999.2,3000.6,2999.2,3984,2967693000.0,1591250,-10250,2995.0
2020-07-16,BAJAJ-AUTO,2020-07-30,2943.0,2952.1,2900.0,2943.0,2940.4,2943.0,2434,1783262000.0,1601500,-14250,
2020-07-15,BAJAJ-AUTO,2020-07-30,2905.85,2960.1,2902.7,2941.95,2942.3,2941.95,3914,2867736000.0,1615750,-45250,
2020-07-14,BAJAJ-AUTO,2020-07-30,2890.0,2908.3,2848.1,2899.4,2899.0,2899.4,3185,2297463000.0,1661000,-41750,
2020-07-13,BAJAJ-AUTO,2020-07-30,2896.35,2915.8,2882.65,2902.25,2908.85,2902.25,1657,1201512000.0,1702750,-18750,
2020-07-10,BAJAJ-AUTO,2020-07-30,2870.85,2919.15,2865.0,2896.75,2895.15,2896.75,2895,2095834999.9999998,1721500,60250,
2020-07-09,BAJAJ-AUTO,2020-07-30,2861.55,2898.0,2841.3,2890.3,2892.45,2890.3,2779,1992491999.9999998,1661250,-38000,
2020-07-08,BAJAJ-AUTO,2020-07-30,2859.85,2896.65,2822.1,2856.15,2857.05,2856.15,4362,3118658000.0,1699250,-38750,
2020-07-07,BAJAJ-AUTO,2020-07-30,2900.0,2971.65,2834.05,2855.9,2858.7,2855.9,6711,4860458000.0,1738000,41000,2847.15
2020-07-06,BAJAJ-AUTO,2020-07-30,2933.95,2943.9,2881.4,2909.05,2912.2,2909.05,3572,2594574000.0,1697000,-29000,
2020-07-03,BAJAJ-AUTO,2020-07-30,2890.25,2959.65,2888.95,2931.45,2935.05,2931.45,4238,3107162000.0,1726000,-31750,2932.4
2020-07-02,BAJAJ-AUTO,2020-07-30,2847.5,2910.0,2839.2,2890.05,2892.0,2890.05,3176,2283503000.0,1757750,35500,2879.35
2020-07-01,BAJAJ-AUTO,2020-07-30,2854.25,2864.75,2825.95,2849.05,2847.5,2849.05,2004,1425676000.0,1722250,-41750,
2020-06-25,BAJAJ-AUTO,2020-06-25,2791.8,2884.9,2744.95,2831.3,2825.0,2820.45,2629,1871649000.0000002,55750,-219000,2820.45
2020-06-24,BAJAJ-AUTO,2020-06-25,2892.0,2979.55,2810.05,2822.65,2814.8,2822.65,5238,3794017000.0,274750,-371250,2817.25
2020-06-23,BAJAJ-AUTO,2020-06-25,2882.55,2905.0,2844.55,2863.35,2872.0,2863.35,5298,3801341000.0000005,646000,-465500,
2020-06-22,BAJAJ-AUTO,2020-06-25,2686.65,2861.3,2658.1,2849.55,2860.0,2849.55,8459,5938314000.0,1111500,-494750,
2020-06-19,BAJAJ-AUTO,2020-06-25,2688.65,2713.85,2660.0,2679.0,2680.0,2679.0,3507,2355127000.0,1606250,-125250,
2020-06-18,BAJAJ-AUTO,2020-06-25,2687.0,2699.95,2651.3,2683.95,2683.25,2683.95,2426,1625269000.0,1731500,25500,
2020-06-17,BAJAJ-AUTO,2020-06-25,2715.0,2739.75,2674.75,2692.3,2688.15,2692.3,2800,1891562000.0,1706000,42250,
2020-06-16,BAJAJ-AUTO,2020-06-25,2759.0,2788.4,2705.9,2722.1,2718.05,2722.1,2939,2016925000.0,1663750,9000,
2020-06-15,BAJAJ-AUTO,2020-06-25,2765.1,2767.45,2700.0,2732.45,2737.0,2732.45,2616,1785639000.0,1654750,-43000,
2020-06-12,BAJAJ-AUTO,2020-06-25,2621.35,2790.9,2621.35,2777.05,2785.4,2777.05,4133,2805762000.0,1697750,-27500,
2020-06-11,BAJAJ-AUTO,2020-06-25,2721.05,2763.0,2704.25,2715.75,2717.0,2715.75,2945,2012922000.0,1725250,-18500,
2020-06-10,BAJAJ-AUTO,2020-06-25,2785.0,2807.55,2711.3,2724.5,2731.75,2724.5,4155,2857082000.0,1743750,64500,
2020-06-09,BAJAJ-AUTO,2020-06-25,2800.8,2815.9,2766.05,2785.3,2782.7,2785.3,2425,1690796000.0,1679250,17000,
2020-06-08,BAJAJ-AUTO,2020-06-25,2802.95,2819.2,2750.05,2795.3,2790.7,2795.3,2954,2058649000.0000002,1662250,-46750,
2020-06-05,BAJAJ-AUTO,2020-06-25,2849.85,2849.85,2761.55,2782.9,2786.55,2782.9,3328,2317376000.0,1709000,-3250,
2020-06-04,BAJAJ-AUTO,2020-06-25,2776.1,2832.95,2756.6,2817.85,2819.05,2817.85,2984,2086580000.0,1712250,-13000,2817.25
2020-06-03,BAJAJ-AUTO,2020-06-25,2814.0,2870.8,2779.5,2791.75,2797.5,2791.75,3687,2604593000.0,1725250,-81000,
2020-06-02,BAJAJ-AUTO,2020-06-25,2768.45,2808.55,2721.0,2793.65,2794.05,2793.65,4628,3204191000.0,1806250,-43000,2796.1
2020-06-01,BAJAJ-AUTO,2020-06-25,2720.75,2788.4,2720.75,2754.7,2750.65,2754.7,4241,2924257000.0,1849250,-57750,2758.3
2020-05-28,BAJAJ-AUTO,2020-05-28,2578.15,2621.55,2464.2,2608.2,2610.0,2599.9,3201,2075893000.0,41250,-479500,2600.0
2020-05-27,BAJAJ-AUTO,2020-05-28,2569.75,2608.85,2535.0,2580.2,2574.85,2580.2,3975,2557738000.0,520750,-385500,2580.55
2020-05-26,BAJAJ-AUTO,2020-05-28,2582.0,2600.2,2535.95,2562.85,2563.5,2562.85,4350,2789901000.0,906250,-464750,2564.85
2020-05-22,BAJAJ-AUTO,2020-05-28,2620.45,2634.95,2545.05,2557.0,2565.6,2557.0,5565,3593091000.0000005,1371000,-123500,2553.75
2020-05-21,BAJAJ-AUTO,2020-05-28,2642.05,2717.85,2618.35,2637.05,2622.95,2637.05,11734,7805914999.999999,1494500,25500,2640.35
2020-05-20,BAJAJ-AUTO,2020-05-28,2495.2,2569.15,2479.95,2550.6,2546.0,2550.6,4144,2619834000.0,1469000,12250,2557.75
2020-05-19,BAJAJ-AUTO,2020-05-28,2513.05,2549.85,2488.45,2511.05,2507.0,2511.05,2405,1511898000.0,1456750,7250,2509.3
