Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-07-17,VEDL,2020-07-30,109.6,111.35,108.35,109.5,109.85,109.5,5192,3536898000.0000005,101903200,-4712000,
2020-07-16,VEDL,2020-07-30,109.35,111.15,106.2,109.15,108.95,109.15,7086,4775176000.0,106615200,4061000,
2020-07-15,VEDL,2020-07-30,109.55,111.05,108.8,109.55,109.25,109.55,4302,2924687000.0,102554200,204600,
2020-07-14,VEDL,2020-07-30,111.45,111.55,108.6,109.35,109.75,109.35,3294,2244069000.0,102349600,1736000,
2020-07-13,VEDL,2020-07-30,111.7,114.6,111.5,112.85,112.8,112.85,4156,2913284000.0,100613600,1240000,
2020-07-10,VEDL,2020-07-30,111.6,113.05,109.5,110.85,110.9,110.85,2807,1926566000.0,99373600,1041600,
2020-07-09,VEDL,2020-07-30,111.3,114.65,111.3,112.55,112.9,112.55,4641,3255915000.0,98332000,-1760800,
2020-07-08,VEDL,2020-07-30,108.1,114.65,107.85,110.55,110.65,110.55,8121,5613981000.0,100092800,-2790000,
2020-07-07,VEDL,2020-07-30,110.15,110.55,107.3,107.65,107.8,107.65,2279,1534183000.0,102882800,415400,107.6
2020-07-06,VEDL,2020-07-30,106.85,111.8,106.4,110.2,109.55,110.2,4608,3133583000.0,102467400,-4036200,
2020-07-03,VEDL,2020-07-30,106.15,107.75,103.75,106.55,106.15,106.55,5274,3461003000.0,106503600,1060200,106.45
2020-07-02,VEDL,2020-07-30,108.0,109.0,106.3,106.85,107.1,106.85,2729,1813936000.0,105443400,142600,106.4
2020-07-01,VEDL,2020-07-30,106.55,109.0,105.6,108.05,108.25,108.05,3261,2181951000.0,105300800,-1463200,
2020-06-25,VEDL,2020-06-25,108.05,112.25,108.05,111.25,111.5,111.25,6552,2531986000.0,7430500,-9142000,111.25
2020-06-24,VEDL,2020-06-25,110.8,113.7,108.1,109.75,110.3,109.75,11047,4283287999.9999995,16572500,-16247000,109.45
2020-06-23,VEDL,2020-06-25,109.95,112.0,109.15,110.25,110.1,110.25,12673,4900664000.0,32819500,-18714500,
2020-06-22,VEDL,2020-06-25,105.65,111.85,104.8,110.2,109.9,110.2,14487,5499741000.0,51534000,-10990000,
2020-06-19,VEDL,2020-06-25,108.15,109.25,104.8,105.5,105.9,105.5,12909,4820509000.0,62524000,-13408500,
2020-06-18,VEDL,2020-06-25,102.35,108.0,101.9,107.15,107.0,107.15,14618,5408070000.0,75932500,-14252000,
2020-06-17,VEDL,2020-06-25,103.35,104.15,101.65,101.95,102.1,101.95,5406,1943415000.0000002,90184500,-4210500,
2020-06-16,VEDL,2020-06-25,105.55,106.0,101.7,103.75,104.0,103.75,9405,3426087999.9999995,94395000,-203000,
2020-06-15,VEDL,2020-06-25,103.45,105.25,101.45,102.45,102.35,102.45,7176,2589541000.0,94598000,1001000,
2020-06-12,VEDL,2020-06-25,97.35,104.05,97.35,103.3,102.4,103.3,8062,2870925000.0,93597000,-140000,
2020-06-11,VEDL,2020-06-25,104.9,106.75,100.3,101.35,102.8,101.35,6334,2298174000.0,93737000,1085000,
2020-06-10,VEDL,2020-06-25,104.5,108.7,104.4,106.0,106.1,106.0,8097,3023456000.0,92652000,-745500,
2020-06-09,VEDL,2020-06-25,105.45,108.4,103.7,104.55,104.4,104.55,7212,2671166000.0,93397500,-588000,
2020-06-08,VEDL,2020-06-25,102.4,111.45,102.4,105.05,105.0,105.05,15142,5666037000.0,93985500,-56000,
2020-06-05,VEDL,2020-06-25,104.8,106.5,102.75,105.6,105.55,105.6,9907,3622718000.0,94041500,-24500,
2020-06-04,VEDL,2020-06-25,96.65,104.95,96.35,104.3,103.8,104.3,15167,5391226000.0,94066000,-5243000,104.4
2020-06-03,VEDL,2020-06-25,97.45,102.6,95.95,96.75,97.45,96.75,13246,4600172000.0,99309000,1326500,
2020-06-02,VEDL,2020-06-25,94.1,97.45,93.3,97.1,96.7,97.1,6709,2251035000.0,97982500,1148000,96.9
2020-06-01,VEDL,2020-06-25,92.6,96.85,92.45,93.8,94.1,93.8,8463,2808769000.0,96834500,-553000,93.65
