Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-07-17,TCS,2020-07-30,2234.25,2242.3,2195.1,2209.1,2215.0,2209.1,13661,9053497000.0,8943600,-261300,
2020-07-16,TCS,2020-07-30,2245.0,2328.95,2221.6,2234.55,2233.35,2234.55,31844,21751082000.0,9204900,256800,
2020-07-15,TCS,2020-07-30,2184.5,2258.0,2184.05,2236.9,2237.0,2236.9,16804,11244454000.0,8948100,-103200,
2020-07-14,TCS,2020-07-30,2213.0,2239.1,2169.15,2175.25,2177.3,2175.25,10109,6672621000.000001,9051300,-336000,
2020-07-13,TCS,2020-07-30,2217.8,2245.7,2213.7,2223.9,2226.9,2223.9,9993,6681677000.0,9387300,-144600,
2020-07-10,TCS,2020-07-30,2195.25,2251.55,2179.0,2225.45,2224.65,2225.45,36361,24116070000.0,9531900,-360900,
2020-07-09,TCS,2020-07-30,2208.95,2224.8,2177.65,2194.1,2198.05,2194.1,16334,10752388000.0,9892800,93600,
2020-07-08,TCS,2020-07-30,2251.6,2254.95,2197.85,2204.0,2205.9,2204.0,11842,7891466000.0,9799200,125700,
2020-07-07,TCS,2020-07-30,2255.5,2281.65,2217.25,2250.35,2250.0,2250.35,15592,10507596000.0,9673500,407100,2269.9
2020-07-06,TCS,2020-07-30,2195.05,2249.7,2190.65,2244.3,2244.5,2244.3,13269,8869387000.0,9266400,455700,
2020-07-03,TCS,2020-07-30,2161.85,2188.5,2153.25,2183.7,2179.05,2183.7,11464,7478986000.0,8810700,437100,2199.65
2020-07-02,TCS,2020-07-30,2098.7,2156.8,2093.5,2147.15,2151.45,2147.15,12138,7778088000.0,8373600,207300,2157.15
2020-07-01,TCS,2020-07-30,2074.55,2109.4,2074.55,2089.75,2093.0,2089.75,7333,4610448000.0,8166300,-236700,
2020-06-25,TCS,2020-06-25,2040.4,2060.0,2005.1,2020.7,2011.0,2014.75,10949,5574806000.0,5727250,-1589000,2016.1
2020-06-24,TCS,2020-06-25,2036.7,2067.45,2035.65,2043.6,2043.8,2043.6,30963,15901720000.000002,7316250,-4173250,2042.2
2020-06-23,TCS,2020-06-25,2031.2,2046.95,2013.15,2037.95,2042.0,2037.95,20982,10652675000.0,11489500,-1779750,
2020-06-22,TCS,2020-06-25,2042.9,2051.35,2018.7,2028.3,2032.3,2028.3,13877,7054747000.0,13269250,-565000,
2020-06-19,TCS,2020-06-25,2037.65,2087.45,2028.4,2049.05,2049.3,2049.05,13387,6874687000.0,13834250,-23500,
2020-06-18,TCS,2020-06-25,2038.0,2062.35,2022.7,2041.05,2039.25,2041.05,7528,3839371000.0,13857750,-118750,
2020-06-17,TCS,2020-06-25,2038.6,2058.0,2027.0,2043.0,2042.0,2043.0,6815,3477574000.0,13976500,51000,
2020-06-16,TCS,2020-06-25,2060.2,2074.9,2027.3,2042.05,2034.9,2042.05,8264,4233290000.0,13925500,500,
2020-06-15,TCS,2020-06-25,2038.0,2056.7,1995.3,2032.15,2038.95,2032.15,10857,5495125000.0,13925000,56500,
2020-06-12,TCS,2020-06-25,2020.0,2050.95,2006.3,2041.9,2041.45,2041.9,11476,5819537000.0,13868500,33000,
2020-06-11,TCS,2020-06-25,2102.25,2107.7,2064.05,2071.15,2073.95,2071.15,9178,4773139000.0,13835500,-159500,
2020-06-10,TCS,2020-06-25,2074.9,2131.95,2074.85,2110.45,2112.9,2110.45,19055,10053676000.0,13995000,351750,
2020-06-09,TCS,2020-06-25,2063.35,2099.5,2062.05,2072.55,2072.0,2072.55,9876,5137483000.0,13643250,16500,
2020-06-08,TCS,2020-06-25,2080.65,2098.9,2066.0,2074.9,2072.5,2074.9,11730,6104897000.0,13626750,109000,
2020-06-05,TCS,2020-06-25,2093.0,2100.85,2036.9,2049.3,2055.0,2049.3,17979,9226545000.0,13517750,-299000,
2020-06-04,TCS,2020-06-25,2047.0,2098.15,2047.0,2092.45,2092.95,2092.45,14390,7477738000.0,13816750,6750,2091.55
2020-06-03,TCS,2020-06-25,2048.15,2063.85,2023.7,2053.55,2056.0,2053.55,13177,6727314999.999999,13810000,-102000,
2020-06-02,TCS,2020-06-25,2054.9,2070.35,2032.5,2043.25,2045.0,2043.25,8529,4371640000.0,13912000,-183750,2047.15
2020-06-01,TCS,2020-06-25,1973.2,2055.7,1966.95,2035.75,2030.0,2035.75,14524,7341809000.0,14095750,-127500,2045.25
2020-05-28,TCS,2020-05-28,1990.3,2091.9,1965.5,2006.35,2005.45,2004.3,11918,5916332000.0,649500,-1704250,2004.3
2020-05-27,TCS,2020-05-28,1949.2,2008.8,1938.15,2003.2,2005.65,2003.2,25754,12708888000.0,2353750,-3732750,2005.3
2020-05-26,TCS,2020-05-28,2008.2,2024.45,1925.3,1941.65,1947.95,1941.65,29835,14678257000.0,6086500,-4279750,1943.0
2020-05-22,TCS,2020-05-28,1976.0,2022.1,1961.0,2010.7,2014.85,2010.7,24969,12487407000.0,10366250,-2269500,2020.35
2020-05-21,TCS,2020-05-28,1946.0,1989.85,1936.05,1983.35,1982.35,1983.35,14046,6926967000.0,12635750,-1011750,1991.2
2020-05-20,TCS,2020-05-28,1949.95,1959.0,1932.1,1947.85,1946.0,1947.85,10775,5235909000.0,13647500,-159750,1953.6
2020-05-19,TCS,2020-05-28,1921.0,1964.65,1908.25,1949.7,1950.85,1949.7,9651,4693383000.0,13807250,111500,1948.65
2020-05-18,TCS,2020-05-28,1903.8,1946.3,1875.0,1940.4,1937.0,1940.4,13133,6298925000.0,13695750,117000,1945.6
2020-05-15,TCS,2020-05-28,1911.35,1911.35,1868.2,1895.15,1899.0,1895.15,10235,4824569000.0,13578750,-9750,1892.9
2020-05-14,TCS,2020-05-28,1905.0,1923.55,1891.35,1899.9,1896.75,1899.9,8878,4228162999.9999995,13588500,6000,1902.35
2020-05-13,TCS,2020-05-28,2000.0,2000.0,1930.1,1952.2,1947.8,1952.2,9444,4605784000.0,13582500,172750,1949.65
2020-05-12,TCS,2020-05-28,1932.95,1958.45,1912.15,1950.5,1949.75,1950.5,10680,5183613000.0,13409750,-174500,1949.5
2020-05-11,TCS,2020-05-28,1906.5,1954.15,1906.5,1931.85,1930.55,1931.85,8237,3994710000.0,13584250,-39500,1935.3
2020-05-08,TCS,2020-05-28,1937.3,1937.3,1887.8,1897.4,1900.05,1897.4,9224,4389895000.0,13623750,115250,1893.4
2020-05-07,TCS,2020-05-28,1911.75,1934.4,1887.6,1892.55,1897.5,1892.55,9201,4390961000.0,13508500,-269750,1891.65
2020-05-06,TCS,2020-05-28,1939.7,1960.5,1900.75,1910.1,1916.1,1910.1,10316,4967219000.0,13778250,12000,1903.6
2020-05-05,TCS,2020-05-28,1954.5,1975.3,1927.6,1936.3,1936.3,1936.3,10338,5042121000.0,13766250,-104250,1932.75
2020-05-04,TCS,2020-05-28,1960.0,1970.4,1922.0,1933.2,1933.5,1933.2,12429,6034046000.0,13870500,-73500,1930.45
2020-04-30,TCS,2020-04-30,1961.3,2031.15,1936.85,2011.6,2025.5,2014.45,11696,5794475000.0,286250,-1171750,
2020-04-29,TCS,2020-04-30,1865.55,1907.15,1845.15,1900.0,1897.0,1900.0,29032,13621757000.0,1458000,-4435750,1905.65
2020-04-28,TCS,2020-04-30,1853.75,1862.15,1830.2,1854.9,1860.0,1854.9,16833,7770241000.0,5893750,-2381750,1859.05
2020-04-27,TCS,2020-04-30,1828.4,1872.1,1825.4,1834.0,1833.3,1834.0,20350,9411201000.0,8275500,-3039500,1836.6
2020-04-24,TCS,2020-04-30,1841.7,1853.35,1806.05,1816.75,1819.8,1816.75,14139,6448157000.0,11315000,-1205000,1818.55
2020-04-23,TCS,2020-04-30,1771.7,1884.65,1759.0,1873.1,1860.8,1873.1,20425,9410535000.0,12520000,-553000,1878.25
2020-04-22,TCS,2020-04-30,1738.65,1790.4,1720.5,1768.2,1773.2,1768.2,11670,5118898000.0,13073000,-334750,1769.5
2020-04-21,TCS,2020-04-30,1760.0,1797.9,1732.55,1738.75,1737.0,1738.75,13831,6071999000.0,13407750,-233250,1737.65
2020-04-20,TCS,2020-04-30,1832.3,1833.65,1803.45,1820.25,1817.95,1820.25,17153,7786535000.000001,13641000,-1619250,1818.65
2020-04-17,TCS,2020-04-30,1799.95,1856.0,1761.05,1815.7,1819.95,1815.7,29668,13512335000.0,15260250,-176000,1806.2
2020-04-16,TCS,2020-04-30,1702.35,1765.0,1680.15,1722.55,1725.0,1722.55,19157,8250564999.999999,15436250,273500,1716.05
2020-04-15,TCS,2020-04-30,1789.6,1818.95,1732.2,1740.65,1740.0,1740.65,16772,7449507000.000001,15162750,-109750,1735.15
2020-04-13,TCS,2020-04-30,1762.8,1792.85,1748.0,1767.45,1770.0,1767.45,10178,4495530000.0,15272500,32000,1759.25
2020-04-09,TCS,2020-04-30,1750.0,1801.15,1737.2,1769.7,1764.85,1769.7,10239,4509800000.0,15240500,-261750,1766.15
2020-04-08,TCS,2020-04-30,1774.95,1808.2,1705.9,1713.2,1715.4,1713.2,16130,7022491000.0,15502250,87000,1705.45
2020-04-07,TCS,2020-04-30,1712.0,1799.0,1710.0,1787.45,1777.0,1787.45,13590,5964542000.0,15415250,168500,1775.2
