Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-07-17,FEDERALBNK,2020-08-27,54.0,54.0,51.5,52.55,52.7,52.55,157,69873000.0,2779500,297500,52.05
2020-07-16,FEDERALBNK,2020-08-27,51.4,54.0,50.7,52.35,52.4,52.35,188,83900000.0,2482000,297500,
2020-07-15,FEDERALBNK,2020-08-27,52.1,53.1,49.6,50.15,51.0,50.15,181,79088000.0,2184500,212500,
2020-07-14,FEDERALBNK,2020-08-27,52.95,52.95,50.9,51.3,51.25,51.3,95,41737000.0,1972000,161500,
2020-07-13,FEDERALBNK,2020-08-27,54.8,54.8,53.0,53.4,53.45,53.4,50,22808000.0,1810500,144500,
2020-07-10,FEDERALBNK,2020-08-27,54.75,56.05,54.15,54.4,54.4,54.4,73,34089000.0,1666000,-17000,
2020-07-09,FEDERALBNK,2020-08-27,55.05,55.8,54.65,55.5,55.5,55.5,27,12685000.0,1683000,8500,
2020-07-08,FEDERALBNK,2020-08-27,55.9,56.35,54.5,54.65,54.5,54.65,44,20799000.0,1674500,178500,
2020-07-07,FEDERALBNK,2020-08-27,53.35,56.4,52.5,56.25,56.1,56.25,82,38025000.0,1496000,153000,55.95
2020-07-06,FEDERALBNK,2020-08-27,54.25,55.0,53.75,53.75,53.75,54.0,23,10624000.0,1343000,0,
2020-07-03,FEDERALBNK,2020-08-27,53.7,53.7,52.75,53.15,53.2,53.15,32,14416999.999999998,1343000,85000,53.0
2020-07-02,FEDERALBNK,2020-08-27,53.95,54.25,53.45,53.75,53.7,53.75,36,16497999.999999998,1258000,-8500,53.55
2020-07-01,FEDERALBNK,2020-08-27,51.25,53.5,51.0,53.45,53.45,53.45,48,21472000.0,1266500,119000,
2020-06-30,FEDERALBNK,2020-07-30,52.4,52.7,50.55,50.9,51.05,50.9,1950,856008000.0,55624000,-2065500,
2020-06-29,FEDERALBNK,2020-07-30,52.75,52.8,51.1,51.65,51.7,51.65,2238,983604999.9999999,57689500,195500,51.55
2020-06-26,FEDERALBNK,2020-07-30,53.3,55.1,52.65,53.3,53.5,53.3,4839,2209909000.0,57494000,-1640500,53.45
2020-06-25,FEDERALBNK,2020-07-30,52.65,53.85,51.3,52.4,52.5,52.4,4737,2112443999.9999998,59134500,6264500,52.2
2020-06-24,FEDERALBNK,2020-07-30,57.6,58.1,53.0,53.35,53.45,53.35,4562,2152669000.0,52870000,-1878500,53.25
2020-06-23,FEDERALBNK,2020-07-30,55.3,57.25,54.45,56.7,57.1,56.7,5198,2466930000.0,54748500,23766000,
2020-06-22,FEDERALBNK,2020-07-30,52.0,56.35,51.4,54.6,54.85,54.6,4413,2053921000.0,30982500,19244000,
2020-06-19,FEDERALBNK,2020-07-30,48.55,51.35,48.0,51.2,50.8,51.2,1994,852349000.0,11738500,8177000,
2020-06-18,FEDERALBNK,2020-07-30,46.35,48.45,46.15,48.25,48.15,48.25,429,171482000.0,3561500,1096500,
2020-06-17,FEDERALBNK,2020-07-30,46.2,47.45,45.75,46.75,46.9,46.75,292,115958000.0,2465000,340000,
2020-06-16,FEDERALBNK,2020-07-30,47.95,48.8,45.9,46.9,46.85,46.9,303,122038000.00000001,2125000,238000,
2020-06-15,FEDERALBNK,2020-07-30,48.55,48.75,46.4,46.6,46.5,46.6,180,72216000.0,1887000,246500,
2020-06-12,FEDERALBNK,2020-07-30,44.4,49.55,44.35,49.15,49.5,49.15,244,98742000.0,1640500,161500,
2020-06-11,FEDERALBNK,2020-07-30,49.65,50.65,47.9,48.05,47.9,48.05,149,62366999.99999999,1479000,119000,
2020-06-10,FEDERALBNK,2020-07-30,49.1,50.3,48.75,50.1,50.3,50.1,121,50976000.0,1360000,-127500,
2020-06-09,FEDERALBNK,2020-07-30,48.15,50.25,47.05,48.4,48.55,48.4,169,70035000.0,1487500,212500,
2020-06-08,FEDERALBNK,2020-07-30,48.65,50.7,47.85,48.45,48.45,48.45,159,66682000.00000001,1275000,323000,
2020-06-05,FEDERALBNK,2020-07-30,46.65,48.0,46.5,47.85,48.0,47.85,60,24188000.0,952000,-25500,
2020-06-04,FEDERALBNK,2020-07-30,47.75,48.0,45.6,46.0,46.2,46.0,73,29004000.000000004,977500,93500,45.65
2020-06-03,FEDERALBNK,2020-07-30,48.75,48.9,46.95,47.35,47.1,47.35,92,37739000.0,884000,161500,
2020-06-02,FEDERALBNK,2020-07-30,47.65,48.2,46.2,47.9,48.0,47.9,80,32256000.0,722500,51000,47.6
2020-06-01,FEDERALBNK,2020-07-30,45.65,47.3,45.35,46.9,46.9,46.9,78,30695999.999999996,671500,144500,46.65
2020-05-29,FEDERALBNK,2020-06-25,42.1,45.15,41.3,44.35,44.25,44.35,8817,2697996000.0,64148000,-1449000,44.9
2020-05-28,FEDERALBNK,2020-06-25,41.2,43.35,40.6,42.7,42.5,42.7,11831,3480644999.9999995,65597000,17927000,42.8
2020-05-27,FEDERALBNK,2020-06-25,38.55,41.6,37.9,41.0,40.95,41.0,4886,1363480000.0,47670000,10346000,40.95
2020-05-26,FEDERALBNK,2020-06-25,37.85,38.85,37.6,38.55,38.8,38.55,5634,1501240000.0,37324000,24143000,38.45
2020-05-22,FEDERALBNK,2020-06-25,39.0,39.85,36.8,37.35,37.55,37.35,2014,534076000.0,13181000,7847000,37.35
2020-05-21,FEDERALBNK,2020-06-25,39.5,40.05,38.95,39.4,39.3,39.4,440,121967000.0,5334000,728000,39.3
2020-05-20,FEDERALBNK,2020-06-25,38.35,40.0,38.15,39.3,39.5,39.3,631,172913000.0,4606000,1477000,39.1
2020-05-19,FEDERALBNK,2020-06-25,40.1,40.75,37.85,38.35,38.35,38.35,297,81932000.0,3129000,525000,38.25
2020-05-18,FEDERALBNK,2020-06-25,43.6,43.6,39.6,39.7,39.85,39.7,317,89855000.0,2604000,882000,39.6
2020-05-15,FEDERALBNK,2020-06-25,45.55,45.55,43.8,43.95,43.9,43.95,132,40934000.0,1722000,217000,43.75
2020-05-14,FEDERALBNK,2020-06-25,42.65,45.85,42.65,45.55,45.75,45.55,209,65066000.0,1505000,203000,45.4
2020-05-13,FEDERALBNK,2020-06-25,45.0,45.1,42.7,43.5,43.45,43.5,148,45313000.0,1302000,105000,43.15
2020-05-12,FEDERALBNK,2020-06-25,42.25,42.55,40.45,41.85,41.75,41.85,140,40552000.0,1197000,364000,41.45
2020-05-11,FEDERALBNK,2020-06-25,43.2,44.85,42.9,43.2,43.05,43.2,76,23384000.0,833000,-21000,43.1
2020-05-08,FEDERALBNK,2020-06-25,44.25,44.5,42.5,42.75,42.75,42.75,29,8750000.0,854000,70000,42.65
2020-05-07,FEDERALBNK,2020-06-25,43.2,45.0,43.2,43.55,43.55,43.4,24,7414000.0,784000,35000,43.15
2020-05-06,FEDERALBNK,2020-06-25,42.7,44.1,41.85,43.9,43.9,43.9,18,5470000.0,749000,21000,43.8
2020-05-05,FEDERALBNK,2020-06-25,44.9,45.25,42.75,43.0,43.35,43.0,63,19347000.0,728000,119000,42.95
2020-05-04,FEDERALBNK,2020-06-25,46.3,46.3,43.9,44.05,44.1,44.05,73,22841000.0,609000,119000,44.05
2020-04-30,FEDERALBNK,2020-05-28,47.55,51.0,46.75,48.7,48.7,48.7,8562,2952777000.0,44597000,7532000,
2020-04-29,FEDERALBNK,2020-05-28,47.3,47.7,45.95,46.8,46.65,46.8,4024,1314221000.0,37065000,13069000,46.5
2020-04-28,FEDERALBNK,2020-05-28,45.7,48.25,44.65,46.85,48.25,46.85,3031,972924000.0,23996000,6692000,46.75
2020-04-27,FEDERALBNK,2020-05-28,43.7,44.95,43.25,44.85,44.9,44.85,2436,753729000.0,17304000,12537000,44.5
2020-04-24,FEDERALBNK,2020-05-28,44.1,44.3,43.0,43.15,43.1,43.15,604,184551000.0,4767000,1092000,43.1
2020-04-23,FEDERALBNK,2020-05-28,44.4,46.3,44.4,45.15,45.05,45.15,397,126366000.00000001,3675000,1232000,45.0
2020-04-22,FEDERALBNK,2020-05-28,43.75,44.75,42.2,44.4,44.7,44.4,271,82828000.0,2443000,483000,44.05
2020-04-21,FEDERALBNK,2020-05-28,44.5,44.5,42.8,43.6,43.5,43.6,203,61804000.0,1960000,385000,43.35
2020-04-20,FEDERALBNK,2020-05-28,47.55,47.85,45.7,46.35,46.5,46.35,220,72065000.0,1575000,595000,46.05
2020-04-17,FEDERALBNK,2020-05-28,45.6,46.75,43.55,46.5,46.75,46.5,185,58632000.00000001,980000,154000,46.0
2020-04-16,FEDERALBNK,2020-05-28,41.2,42.85,41.0,42.5,42.85,42.5,61,17966000.0,826000,56000,42.2
2020-04-15,FEDERALBNK,2020-05-28,41.95,44.0,41.35,41.65,41.5,41.65,125,37583000.0,770000,35000,41.4
2020-04-13,FEDERALBNK,2020-05-28,41.4,41.95,40.0,41.1,41.15,41.1,39,11226000.0,735000,42000,40.65
2020-04-09,FEDERALBNK,2020-05-28,42.3,42.85,40.2,41.35,41.35,41.35,43,12487000.0,693000,126000,40.95
2020-04-08,FEDERALBNK,2020-05-28,41.65,45.9,41.0,41.25,41.2,41.25,104,31612000.0,567000,56000,40.85
2020-04-07,FEDERALBNK,2020-05-28,41.7,43.3,40.6,43.4,43.3,43.4,30,8758000.0,511000,56000,42.7
2020-04-03,FEDERALBNK,2020-05-28,41.2,41.2,39.65,39.85,39.65,39.85,30,8450000.0,455000,-14000,39.9
2020-04-01,FEDERALBNK,2020-05-28,40.0,41.65,39.8,41.4,41.4,41.4,27,7720000.0,469000,-42000,41.3
2020-03-31,FEDERALBNK,2020-04-30,42.4,42.55,40.9,41.2,41.2,41.2,1744,507072999.99999994,34174000,-1176000,41.05
2020-03-30,FEDERALBNK,2020-04-30,42.05,43.75,40.55,41.05,40.8,41.05,2274,669721000.0,35350000,357000,40.7
2020-03-27,FEDERALBNK,2020-04-30,43.5,47.8,42.6,44.55,44.65,44.55,4249,1327789000.0,34993000,-2548000,44.45
2020-03-26,FEDERALBNK,2020-04-30,39.5,45.25,37.9,42.45,42.65,42.45,4289,1274336000.0,37541000,9702000,41.8
2020-03-25,FEDERALBNK,2020-04-30,37.0,41.35,36.1,38.6,38.85,38.6,2135,575741000.0,27839000,3563000,38.3
2020-03-24,FEDERALBNK,2020-04-30,43.0,43.15,37.5,37.9,37.85,37.9,2312,645640000.0,24276000,6608000,37.8
2020-03-23,FEDERALBNK,2020-04-30,47.9,50.5,39.9,40.1,40.5,40.1,1261,381191000.0,17668000,1813000,40.1
