Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-07-17,TATASTEEL,2020-07-30,346.0,357.9,345.85,351.6,351.65,351.6,19485,11720902000.0,15208200,-30600,
2020-07-16,TATASTEEL,2020-07-30,338.05,347.65,332.25,342.65,341.9,342.65,10798,6231635000.0,15238800,790500,
2020-07-15,TATASTEEL,2020-07-30,340.9,347.4,338.65,339.8,339.35,339.8,9160,5356063000.0,14448300,-625600,
2020-07-14,TATASTEEL,2020-07-30,339.45,339.75,333.5,337.5,337.35,337.5,6680,3823076000.0,15073900,-612000,
2020-07-13,TATASTEEL,2020-07-30,342.45,348.2,339.6,343.5,343.9,343.5,9297,5435667000.0,15685900,-112200,
2020-07-10,TATASTEEL,2020-07-30,342.6,344.95,335.25,340.0,339.75,340.0,11487,6635948000.0,15798100,639200,
2020-07-09,TATASTEEL,2020-07-30,337.5,349.7,337.1,345.85,346.45,345.85,16065,9454612000.0,15158900,28900,
2020-07-08,TATASTEEL,2020-07-30,332.1,347.35,332.1,335.45,334.9,335.45,16964,9825796000.0,15130000,-1195100,
2020-07-07,TATASTEEL,2020-07-30,338.6,338.65,328.75,331.15,331.95,331.15,7710,4358240000.0,16325100,824500,330.3
2020-07-06,TATASTEEL,2020-07-30,327.3,339.4,325.3,336.55,336.7,336.55,11215,6378557000.0,15500600,-1626900,
2020-07-03,TATASTEEL,2020-07-30,327.55,333.7,322.65,323.8,323.45,323.8,7440,4139860000.0,17127500,520200,329.9
2020-07-02,TATASTEEL,2020-07-30,324.15,334.3,322.25,330.75,330.5,330.75,8741,4879936000.0,16607300,663000,334.9
2020-07-01,TATASTEEL,2020-07-30,325.4,326.85,318.4,321.65,321.8,321.65,7830,4274158000.0,15944300,-273700,
2020-06-25,TATASTEEL,2020-06-25,321.15,328.0,319.0,323.4,323.0,323.1,5714,2785087000.0,3481500,-3352500,323.1
2020-06-24,TATASTEEL,2020-06-25,334.55,337.45,324.3,325.85,324.3,325.85,14238,7091033000.0,6834000,-4588500,326.05
2020-06-23,TATASTEEL,2020-06-25,329.0,334.0,326.1,332.15,330.6,332.15,12871,6382290000.0,11422500,-4710000,
2020-06-22,TATASTEEL,2020-06-25,320.15,328.9,317.6,326.5,328.65,326.5,13442,6512062000.0,16132500,-3354000,
2020-06-19,TATASTEEL,2020-06-25,320.5,325.4,316.8,320.35,320.0,320.35,12448,5996619000.0,19486500,-1672500,
2020-06-18,TATASTEEL,2020-06-25,306.85,318.9,306.85,317.75,318.35,317.75,9673,4563116000.0,21159000,-823500,
2020-06-17,TATASTEEL,2020-06-25,307.55,314.5,305.1,307.95,308.0,307.95,9898,4609640000.0,21982500,273000,
2020-06-16,TATASTEEL,2020-06-25,314.25,323.0,301.2,309.5,308.35,309.5,21627,10160253000.0,21709500,-1308000,
2020-06-15,TATASTEEL,2020-06-25,313.2,315.15,301.7,305.7,305.9,305.7,15412,7077110000.000001,23017500,574500,
2020-06-12,TATASTEEL,2020-06-25,301.0,319.9,300.1,317.5,319.7,317.5,14382,6649381000.0,22443000,243000,
2020-06-11,TATASTEEL,2020-06-25,322.95,324.15,311.65,313.55,314.75,313.55,13050,6234489000.0,22200000,1155000,
2020-06-10,TATASTEEL,2020-06-25,330.3,330.3,322.5,324.95,326.0,324.95,17377,8493889999.999999,21045000,150000,
2020-06-09,TATASTEEL,2020-06-25,336.05,343.9,328.55,331.25,330.1,331.25,16046,8090795000.0,20895000,384000,
2020-06-08,TATASTEEL,2020-06-25,344.95,350.65,327.05,334.15,334.75,334.15,15585,7902533000.0,20511000,822000,
2020-06-05,TATASTEEL,2020-06-25,325.1,344.5,324.95,339.65,340.75,339.65,24526,12415839000.0,19689000,826500,
2020-06-04,TATASTEEL,2020-06-25,316.0,322.25,313.8,319.7,319.15,319.7,10384,4960075000.0,18862500,1090500,319.95
2020-06-03,TATASTEEL,2020-06-25,323.8,325.4,315.0,316.95,317.05,316.95,9405,4526561000.0,17772000,-451500,
2020-06-02,TATASTEEL,2020-06-25,317.65,323.55,312.8,319.75,319.25,319.75,13780,6583816000.0,18223500,-750000,319.4
2020-06-01,TATASTEEL,2020-06-25,297.4,318.0,297.4,314.0,314.75,314.0,20775,9755482000.0,18973500,883500,315.2
2020-05-28,TATASTEEL,2020-05-28,290.9,298.8,289.35,295.15,293.5,295.45,10576,4653375000.0,2314500,-5628000,295.5
2020-05-27,TATASTEEL,2020-05-28,282.0,290.9,278.95,288.25,289.25,288.25,12079,5132516000.0,7942500,-4956000,287.95
2020-05-26,TATASTEEL,2020-05-28,278.0,284.75,276.6,280.8,281.6,280.8,12847,5435523000.0,12898500,-3937500,280.45
2020-05-22,TATASTEEL,2020-05-28,279.15,279.75,272.4,273.85,274.7,273.85,11642,4809207000.0,16836000,-1890000,274.45
2020-05-21,TATASTEEL,2020-05-28,284.45,286.05,278.45,284.1,284.4,284.1,11913,5055654000.0,18726000,820500,283.7
2020-05-20,TATASTEEL,2020-05-28,271.85,284.5,269.6,283.8,284.1,283.8,14209,5974085000.0,17905500,931500,283.2
2020-05-19,TATASTEEL,2020-05-28,270.0,280.75,266.4,272.1,272.45,272.1,17602,7269062000.0,16974000,-1735500,272.0
2020-05-18,TATASTEEL,2020-05-28,273.65,275.75,260.15,265.35,265.75,265.35,12657,5043173000.0,18709500,-201000,266.6
2020-05-15,TATASTEEL,2020-05-28,268.2,277.2,267.3,273.2,272.8,273.2,12779,5238477000.0,18910500,-742500,273.45
2020-05-14,TATASTEEL,2020-05-28,268.55,273.95,265.05,267.15,267.5,267.15,10737,4330485000.0,19653000,1746000,268.55
2020-05-13,TATASTEEL,2020-05-28,284.0,287.0,272.55,276.1,277.0,276.1,14198,5974133000.0,17907000,499500,276.55
2020-05-12,TATASTEEL,2020-05-28,273.1,275.75,262.6,273.35,274.35,273.35,16762,6739660000.000001,17407500,2142000,273.95
2020-05-11,TATASTEEL,2020-05-28,274.95,283.6,273.65,276.1,276.7,276.1,10748,4503521000.0,15265500,-787500,276.2
2020-05-08,TATASTEEL,2020-05-28,281.95,283.8,270.75,272.25,272.0,272.25,8894,3686832000.0,16053000,498000,272.9
2020-05-07,TATASTEEL,2020-05-28,275.05,282.9,273.5,274.95,276.4,274.95,8650,3604646000.0,15555000,-514500,275.85
2020-05-06,TATASTEEL,2020-05-28,272.8,280.65,271.6,277.25,278.9,277.25,9323,3870346000.0,16069500,-198000,277.75
2020-05-05,TATASTEEL,2020-05-28,277.65,283.15,269.85,272.2,274.5,272.2,12415,5140183000.0,16267500,-51000,272.65
2020-05-04,TATASTEEL,2020-05-28,285.6,287.05,269.0,271.25,270.25,271.25,12569,5135333000.0,16318500,1456500,273.6
2020-04-30,TATASTEEL,2020-04-30,289.2,304.4,289.1,299.0,298.8,298.3,9876,4398171000.0,702000,-4101000,
2020-04-29,TATASTEEL,2020-04-30,271.55,286.65,270.35,282.75,282.75,282.75,12637,5341112000.0,4803000,-3912000,282.65
2020-04-28,TATASTEEL,2020-04-30,271.85,274.75,268.15,272.6,272.85,272.6,9089,3698987000.0000005,8715000,-4263000,273.55
2020-04-27,TATASTEEL,2020-04-30,270.35,276.7,269.0,270.25,270.25,270.25,9582,3913083000.0,12978000,-1702500,271.65
2020-04-24,TATASTEEL,2020-04-30,267.5,273.7,263.05,265.95,266.95,265.95,10033,4046591000.0000005,14680500,-441000,267.55
2020-04-23,TATASTEEL,2020-04-30,270.35,279.25,267.4,268.7,269.3,268.7,12277,5033107000.0,15121500,229500,270.3
2020-04-22,TATASTEEL,2020-04-30,265.05,270.35,257.8,268.85,269.4,268.85,12572,4991684000.0,14892000,177000,268.35
2020-04-21,TATASTEEL,2020-04-30,279.15,279.15,262.25,265.2,265.0,265.2,13488,5378888000.0,14715000,1614000,265.95
2020-04-20,TATASTEEL,2020-04-30,294.95,295.2,284.25,285.55,285.0,285.55,10880,4714262000.0,13101000,367500,286.4
2020-04-17,TATASTEEL,2020-04-30,294.85,300.85,286.0,294.9,294.0,294.9,11713,5135495000.0,12733500,-217500,293.35
2020-04-16,TATASTEEL,2020-04-30,276.6,291.55,276.0,288.7,290.55,288.7,12459,5349849000.0,12951000,-154500,288.9
2020-04-15,TATASTEEL,2020-04-30,287.95,297.05,281.45,284.55,284.8,284.55,17926,7792180000.0,13105500,-600000,285.15
2020-04-13,TATASTEEL,2020-04-30,284.9,293.05,274.35,283.7,283.2,283.7,14029,5934935000.0,13705500,528000,282.55
2020-04-09,TATASTEEL,2020-04-30,280.65,290.85,278.15,285.8,284.9,285.8,9749,4162487999.9999995,13177500,61500,284.85
2020-04-08,TATASTEEL,2020-04-30,271.3,294.7,266.75,274.35,273.5,274.35,14686,6213364000.0,13116000,-613500,274.75
2020-04-07,TATASTEEL,2020-04-30,262.0,276.45,261.2,276.45,276.45,276.45,12106,4901039000.0,13729500,-166500,276.2
2020-04-03,TATASTEEL,2020-04-30,265.85,267.85,246.85,251.3,252.3,251.3,10171,3861762999.9999995,13896000,925500,253.75
2020-04-01,TATASTEEL,2020-04-30,267.1,268.3,256.0,263.65,263.25,263.65,8942,3504873000.0000005,12970500,174000,266.35
2020-03-26,TATASTEEL,2020-03-26,289.95,295.25,279.4,282.55,282.0,284.5,5398,2323492000.0,1296000,-1461000,284.45
2020-03-25,TATASTEEL,2020-03-26,269.1,291.9,266.7,286.15,285.0,286.15,8970,3759286000.0,2757000,-3342000,286.8
2020-03-24,TATASTEEL,2020-03-26,277.1,284.0,258.3,272.8,273.45,272.8,13933,5660254000.0,6099000,-6120000,271.9
2020-03-23,TATASTEEL,2020-03-26,268.45,276.9,251.55,263.55,265.0,263.55,11145,4387414000.0,12219000,-2677500,271.15
2020-03-20,TATASTEEL,2020-03-26,276.95,304.45,271.9,298.25,296.05,298.25,17604,7579032000.000001,14896500,-1927500,297.75
2020-03-19,TATASTEEL,2020-03-26,262.1,283.15,258.2,267.9,267.15,267.9,19062,7787528999.999999,16824000,688500,271.85
2020-03-18,TATASTEEL,2020-03-26,292.45,292.45,272.75,278.85,280.45,278.85,16513,6930600000.0,16135500,-1308000,280.85
2020-03-17,TATASTEEL,2020-03-26,300.4,305.95,278.55,281.1,280.0,281.1,17709,7765850000.0,17443500,-1020000,282.75
2020-03-16,TATASTEEL,2020-03-26,306.25,314.9,286.3,288.45,289.05,288.45,19442,8768304000.0,18463500,-718500,289.6
2020-03-13,TATASTEEL,2020-03-26,265.5,327.8,255.0,322.8,326.95,322.8,28717,12988757000.0,19182000,-4048500,326.7
2020-03-12,TATASTEEL,2020-03-26,276.4,291.0,267.45,286.3,289.25,286.3,30004,12597383000.0,23230500,-4143000,287.45
2020-03-11,TATASTEEL,2020-03-26,325.0,326.75,297.25,300.7,298.0,300.7,22785,10567463000.0,27373500,3463500,299.75
2020-03-09,TATASTEEL,2020-03-26,337.9,338.25,320.75,323.55,323.95,323.55,14748,7264547000.0,23910000,2403000,322.3
2020-03-06,TATASTEEL,2020-03-26,358.0,359.55,346.25,352.7,352.25,352.7,12172,6456184000.0,21507000,304500,351.5
2020-03-05,TATASTEEL,2020-03-26,382.35,388.9,374.8,376.05,375.35,376.05,13622,7788437000.0,21202500,27000,375.75
2020-03-04,TATASTEEL,2020-03-26,388.9,390.3,366.15,378.65,378.3,378.65,19259,10830960000.0,21175500,1054500,377.15
2020-03-03,TATASTEEL,2020-03-26,372.4,391.6,371.45,388.3,389.05,388.3,18294,10420789000.0,20121000,-1459500,387.55
2020-03-02,TATASTEEL,2020-03-26,374.5,392.65,359.7,365.75,365.85,365.75,19095,10888646000.0,21580500,474000,364.05
2020-02-27,TATASTEEL,2020-02-27,413.85,415.7,406.45,413.3,415.7,412.8,12226,7526294000.0,2491500,-8191500,412.8
2020-02-26,TATASTEEL,2020-02-27,412.2,420.3,411.25,416.1,416.3,416.1,12424,7757575000.0,10683000,-3327000,416.3
2020-02-25,TATASTEEL,2020-02-27,418.3,426.35,414.75,422.05,422.75,422.05,16930,10681186000.0,14010000,-5478000,421.3
2020-02-24,TATASTEEL,2020-02-27,435.05,436.65,413.85,415.15,415.55,415.15,21102,13417642000.000002,19488000,-1792500,415.45
2020-02-20,TATASTEEL,2020-02-27,430.2,448.5,428.9,443.6,444.4,443.6,15074,9993366000.0,21280500,-3009000,443.55
2020-02-19,TATASTEEL,2020-02-27,437.5,439.35,429.1,434.5,434.35,434.5,10067,6556105000.0,24289500,-280500,433.2
2020-02-18,TATASTEEL,2020-02-27,435.05,435.95,422.55,432.9,434.2,432.9,12877,8272700999.999999,24570000,366000,431.4
2020-02-17,TATASTEEL,2020-02-27,436.3,442.2,433.6,438.35,439.7,438.35,11699,7696160000.000001,24204000,-364500,436.85
2020-02-14,TATASTEEL,2020-02-27,442.65,446.3,434.15,435.25,435.65,435.25,12110,8009171000.000001,24568500,300000,434.55
2020-02-13,TATASTEEL,2020-02-27,448.85,452.2,440.7,442.55,441.5,442.55,10178,6789745000.0,24268500,1338000,441.25
2020-02-12,TATASTEEL,2020-02-27,449.5,454.8,443.35,449.0,449.3,449.0,12036,8104375999.999999,22930500,1500,447.95
2020-02-11,TATASTEEL,2020-02-27,448.0,457.9,444.45,445.9,446.85,445.9,15688,10635687000.0,22929000,-537000,444.1
2020-02-10,TATASTEEL,2020-02-27,467.6,467.6,440.05,443.75,443.8,443.75,27456,18484298000.0,23466000,2160000,443.8
2020-02-07,TATASTEEL,2020-02-27,477.65,480.45,470.0,472.5,472.0,472.5,14602,10378486000.0,21306000,48000,471.0
2020-02-06,TATASTEEL,2020-02-27,478.0,487.9,471.65,479.45,478.15,479.45,19615,14150410000.0,21258000,-975000,477.6
2020-02-05,TATASTEEL,2020-02-27,453.95,477.8,449.4,474.45,476.65,474.45,19519,13554832000.0,22233000,-402000,475.05
2020-02-04,TATASTEEL,2020-02-27,444.0,453.45,434.2,452.25,452.6,452.25,16196,10847600000.0,22635000,135000,451.9
2020-02-03,TATASTEEL,2020-02-27,420.2,440.0,418.05,437.1,440.0,437.1,14594,9406647000.0,22500000,699000,436.05
2020-02-01,TATASTEEL,2020-02-27,434.0,442.0,421.2,424.6,423.25,424.6,13974,9058752000.0,21801000,234000,423.8
2020-01-30,TATASTEEL,2020-01-30,452.0,454.4,441.15,448.2,449.4,448.55,12164,8155869000.0,2340000,-5163000,448.55
2020-01-29,TATASTEEL,2020-01-30,452.45,459.85,450.05,452.0,450.5,452.0,11715,8001725000.0,7503000,-5235000,452.2
2020-01-28,TATASTEEL,2020-01-30,460.0,462.3,442.6,447.5,449.5,447.5,17068,11584794000.0,12738000,-5155500,446.25
2020-01-27,TATASTEEL,2020-01-30,478.2,478.4,461.0,462.95,461.75,462.95,16071,11278312000.0,17893500,-2377500,462.45
2020-01-24,TATASTEEL,2020-01-30,477.7,485.95,477.5,483.75,484.8,483.75,9391,6804047000.0,20271000,-438000,483.4
2020-01-23,TATASTEEL,2020-01-30,476.75,483.15,474.15,481.45,481.7,481.45,7726,5562130000.0,20709000,-850500,480.25
2020-01-22,TATASTEEL,2020-01-30,479.85,480.75,474.55,476.5,476.15,476.5,10892,7806306000.0,21559500,-961500,475.05
