Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-08-07,JUBLFOOD,2020-09-24,1869.15,1869.15,1847.05,1851.05,1847.05,1851.05,44,40846000.0,23000,7000,1872.35
2020-08-06,JUBLFOOD,2020-09-24,1845.0,1873.15,1845.0,1868.85,1870.0,1868.85,16,14874000.0,16000,500,1877.95
2020-08-05,JUBLFOOD,2020-09-24,1848.0,1868.15,1810.5,1853.85,1843.9,1853.85,51,47058000.0,15500,5000,1861.4
2020-08-04,JUBLFOOD,2020-09-24,1761.7,1809.0,1761.7,1798.7,1804.0,1798.7,49,43909000.0,10500,2000,1806.4
2020-08-03,JUBLFOOD,2020-09-24,1762.0,1786.2,1734.25,1741.8,1741.8,1741.8,14,12383000.0,8500,3500,1738.65
2020-07-31,JUBLFOOD,2020-08-27,1761.45,1808.0,1722.0,1729.3,1738.9,1729.3,5052,4444255000.0,1985500,19000,1720.45
2020-07-31,JUBLFOOD,2020-08-27,1761.45,1808.0,1722.0,1729.3,1738.9,1729.3,5052,4444255000.0,1985500,19000,1720.45
2020-07-31,JUBLFOOD,2020-08-27,1761.45,1808.0,1722.0,1729.3,1738.9,1729.3,5052,4444255000.0,1985500,19000,1720.45
2020-07-30,JUBLFOOD,2020-08-27,1690.95,1785.35,1690.9,1767.55,1762.0,1767.55,4761,4180953000.0,1966500,372000,
2020-07-29,JUBLFOOD,2020-08-27,1700.0,1718.9,1676.95,1687.35,1684.2,1687.35,2362,2009567000.0,1594500,406000,1683.7
2020-07-28,JUBLFOOD,2020-08-27,1689.5,1705.8,1669.0,1698.95,1699.9,1698.95,2445,2059084000.0,1188500,450000,
2020-07-27,JUBLFOOD,2020-08-27,1712.75,1722.65,1661.0,1690.5,1691.7,1690.5,1486,1254431000.0,738500,391500,
2020-07-24,JUBLFOOD,2020-08-27,1725.85,1751.15,1712.8,1728.45,1728.0,1728.45,764,659638000.0,347000,260000,
2020-07-23,JUBLFOOD,2020-08-27,1710.0,1755.0,1706.95,1743.85,1743.4,1743.85,292,252729000.0,87000,15500,1744.35
2020-07-22,JUBLFOOD,2020-08-27,1740.0,1740.0,1675.0,1701.55,1692.5,1701.55,186,158235000.0,71500,11500,
