Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-07-17,LUPIN,2020-07-30,886.95,906.4,872.2,900.3,901.2,900.3,6715,5096962000.0,8462600,82450,897.4
2020-07-16,LUPIN,2020-07-30,860.6,882.15,856.2,880.7,882.0,880.7,4443,3288657000.0,8380150,-722500,
2020-07-15,LUPIN,2020-07-30,878.0,878.9,857.4,859.95,861.85,859.95,4208,3106855000.0,9102650,490450,
2020-07-14,LUPIN,2020-07-30,871.0,883.9,868.45,873.65,872.4,873.65,4423,3294276000.0,8612200,-850,
2020-07-13,LUPIN,2020-07-30,864.35,877.75,857.0,871.45,871.8,871.45,3502,2586775000.0,8613050,185300,
2020-07-10,LUPIN,2020-07-30,879.9,879.9,859.65,862.85,862.4,862.85,3087,2281363000.0,8427750,197200,
2020-07-09,LUPIN,2020-07-30,874.25,883.85,864.5,869.5,869.05,869.5,4253,3159557000.0,8230550,-139400,
2020-07-08,LUPIN,2020-07-30,874.85,891.0,863.6,867.4,865.4,867.4,6485,4826708000.0,8369950,-337450,
2020-07-07,LUPIN,2020-07-30,875.35,884.4,868.0,870.55,868.35,870.55,3370,2507918000.0,8707400,218450,870.5
2020-07-06,LUPIN,2020-07-30,889.9,895.5,874.25,876.05,874.95,876.05,4744,3554336000.0,8488950,331500,
2020-07-03,LUPIN,2020-07-30,903.0,903.0,889.15,894.95,893.2,894.95,3739,2843305000.0,8157450,305150,900.05
2020-07-02,LUPIN,2020-07-30,896.0,907.7,888.0,891.2,894.0,891.2,4372,3333217000.0,7852300,513400,895.0
2020-07-01,LUPIN,2020-07-30,905.6,905.6,886.45,899.95,900.7,899.95,3485,2652307000.0,7338900,67150,
2020-06-25,LUPIN,2020-06-25,925.0,946.15,921.15,937.45,938.0,935.25,5155,3383418000.0,712600,-2385600,935.25
2020-06-24,LUPIN,2020-06-25,938.2,946.45,916.35,921.1,924.3,921.1,3712,2423919000.0,3098200,-870100,921.4
2020-06-23,LUPIN,2020-06-25,939.9,945.0,926.2,938.45,938.2,938.45,5972,3905103000.0,3968300,-1916600,
2020-06-22,LUPIN,2020-06-25,924.7,951.55,917.0,937.35,939.2,937.35,8444,5537787000.0,5884900,-1431500,
2020-06-19,LUPIN,2020-06-25,924.35,928.0,915.1,917.3,917.5,917.3,3231,2084066000.0,7316400,-148400,
2020-06-18,LUPIN,2020-06-25,931.15,937.6,917.15,921.25,921.05,921.25,2857,1849612000.0,7464800,163800,
2020-06-17,LUPIN,2020-06-25,929.05,938.85,917.5,930.85,934.25,930.85,4153,2697958000.0,7301000,82600,
