Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-07-17,INDUSINDBK,2020-07-30,523.75,527.05,511.8,522.9,523.95,522.9,12885,5354622000.0,29753600,-118400,520.8
2020-07-16,INDUSINDBK,2020-07-30,508.3,521.65,491.8,518.8,520.75,518.8,18566,7549358000.0,29872000,-648000,
2020-07-15,INDUSINDBK,2020-07-30,517.55,529.85,499.9,503.85,505.4,503.85,19410,8043259000.0,30520000,-885600,
2020-07-14,INDUSINDBK,2020-07-30,534.6,534.65,505.55,511.25,510.1,511.25,18285,7541267999.999999,31405600,-208000,
2020-07-13,INDUSINDBK,2020-07-30,549.95,556.05,534.7,540.5,539.95,540.5,12667,5494750000.0,31613600,-286400,
2020-07-10,INDUSINDBK,2020-07-30,552.6,555.65,533.05,540.5,542.3,540.5,25067,10884977000.0,31900000,-605600,
2020-07-09,INDUSINDBK,2020-07-30,559.65,571.35,551.4,558.2,558.25,558.2,19946,8930037000.0,32505600,-1180800,
2020-07-08,INDUSINDBK,2020-07-30,533.0,580.35,533.0,554.9,553.0,554.9,63309,28437464000.0,33686400,-47200,
2020-07-07,INDUSINDBK,2020-07-30,499.3,532.5,494.0,528.55,527.35,528.55,43908,18087753000.0,33733600,2067200,526.3
2020-07-06,INDUSINDBK,2020-07-30,498.4,511.5,495.2,497.75,499.0,497.75,23210,9356987000.0,31666400,373600,
2020-07-03,INDUSINDBK,2020-07-30,500.95,501.0,485.05,488.25,488.0,488.25,14405,5655814000.0,31292800,-1081600,487.2
2020-07-02,INDUSINDBK,2020-07-30,499.5,510.0,495.15,496.75,496.0,496.75,20848,8380582000.000001,32374400,359200,494.8
2020-07-01,INDUSINDBK,2020-07-30,479.65,496.75,475.1,494.45,494.0,494.45,20113,7873064999.999999,32015200,1473600,
2020-06-25,INDUSINDBK,2020-06-25,477.95,490.9,461.1,476.1,477.75,475.15,21589,4122333999.9999995,1282000,-2130000,475.15
2020-06-24,INDUSINDBK,2020-06-25,530.0,531.7,475.85,482.0,485.65,482.0,65379,13140121000.0,3412000,-7790800,481.7
2020-06-23,INDUSINDBK,2020-06-25,499.5,526.55,497.55,522.5,524.0,522.5,78760,16218529999.999998,11202800,-3942400,
2020-06-22,INDUSINDBK,2020-06-25,490.75,504.4,487.2,491.55,492.45,491.55,60680,12056024000.0,15145200,-6050400,
2020-06-19,INDUSINDBK,2020-06-25,503.65,510.95,473.4,485.15,489.0,485.15,50974,10036146000.0,21195600,-1569600,
2020-06-18,INDUSINDBK,2020-06-25,489.45,503.95,483.2,500.4,497.3,500.4,34873,6914609000.0,22765200,92400,
2020-06-17,INDUSINDBK,2020-06-25,472.1,502.95,468.1,490.95,490.2,490.95,46546,9125221000.0,22672800,-1310800,
2020-06-16,INDUSINDBK,2020-06-25,508.75,515.0,456.95,482.4,477.2,482.4,58673,11384605000.0,23983600,-74000,
2020-06-15,INDUSINDBK,2020-06-25,524.2,524.3,481.8,490.5,490.3,490.5,53101,10595658000.0,24057600,-196000,
2020-06-12,INDUSINDBK,2020-06-25,488.3,535.7,482.95,528.9,528.45,528.9,78123,15799997000.0,24253600,-158000,
2020-06-11,INDUSINDBK,2020-06-25,511.0,548.8,506.25,522.0,520.9,522.0,113941,24191313000.0,24411600,-2101600,
2020-06-10,INDUSINDBK,2020-06-25,463.9,523.9,463.3,502.55,514.65,502.55,77721,15118021000.0,26513200,2962400,
2020-06-09,INDUSINDBK,2020-06-25,458.6,479.4,453.05,463.8,462.7,463.8,53877,10058628000.0,23550800,1682400,
2020-06-08,INDUSINDBK,2020-06-25,450.2,465.0,444.45,452.45,454.0,452.45,59275,10782476000.0,21868400,677600,
2020-06-05,INDUSINDBK,2020-06-25,417.75,428.25,411.55,423.15,426.7,423.15,35368,5967083000.0,21190800,364800,
2020-06-04,INDUSINDBK,2020-06-25,425.45,434.7,404.1,415.45,417.05,415.45,34317,5741975000.0,20826000,-279200,415.05
2020-06-03,INDUSINDBK,2020-06-25,443.9,453.85,425.55,432.5,428.0,432.5,39103,6909303000.0,21105200,-794000,
2020-06-02,INDUSINDBK,2020-06-25,413.85,439.15,403.65,435.75,438.5,435.75,38026,6441701000.0,21899200,518800,434.7
2020-06-01,INDUSINDBK,2020-06-25,399.65,418.4,399.65,411.05,410.85,411.05,30964,5085501000.0,21380400,342400,410.1
2020-05-28,INDUSINDBK,2020-05-28,374.6,405.45,371.3,386.05,383.25,386.85,28092,4358424000.0,617200,-2625200,386.85
2020-05-27,INDUSINDBK,2020-05-28,351.75,375.95,347.55,369.4,368.75,369.4,57406,8225483000.0,3242400,-7242000,368.95
2020-05-26,INDUSINDBK,2020-05-28,342.75,354.15,341.95,348.7,350.7,348.7,34266,4781249000.0,10484400,-4814800,348.2
2020-05-22,INDUSINDBK,2020-05-28,341.75,354.2,327.55,337.1,338.7,337.1,46440,6294472000.0,15299200,-2973600,338.35
2020-05-21,INDUSINDBK,2020-05-28,362.5,364.75,342.7,346.65,347.05,346.65,29545,4189810000.0,18272800,-836000,346.8
2020-05-20,INDUSINDBK,2020-05-28,366.0,373.5,350.8,358.45,359.55,358.45,32504,4661765000.0,19108800,81200,357.3
2020-05-19,INDUSINDBK,2020-05-28,385.7,387.05,361.5,368.65,369.1,368.65,32651,4890477000.0,19027600,335200,367.8
2020-05-18,INDUSINDBK,2020-05-28,418.55,418.8,371.4,376.3,377.8,376.3,32374,5028787000.0,18692400,423200,376.75
2020-05-15,INDUSINDBK,2020-05-28,430.3,430.3,417.6,420.0,419.2,420.0,17826,3007714000.0,18269200,96400,418.7
2020-05-14,INDUSINDBK,2020-05-28,439.75,442.6,424.55,428.6,429.6,428.6,24370,4217758999.9999995,18172800,676800,428.0
2020-05-13,INDUSINDBK,2020-05-28,474.9,481.7,445.9,450.4,451.9,450.4,28595,5277302000.0,17496000,324800,448.6
2020-05-12,INDUSINDBK,2020-05-28,429.05,451.35,425.2,447.8,449.25,447.8,35009,6130324000.0,17171200,899600,446.2
2020-05-11,INDUSINDBK,2020-05-28,448.7,459.75,429.1,433.9,435.9,433.9,26825,4761282000.0,16271600,-483600,433.4
2020-05-08,INDUSINDBK,2020-05-28,463.65,478.7,435.95,440.35,439.1,440.35,40023,7397809000.0,16755200,-324800,440.35
2020-05-07,INDUSINDBK,2020-05-28,422.05,462.0,415.55,455.85,454.7,455.85,38780,6886250000.0,17080000,720000,454.35
2020-05-06,INDUSINDBK,2020-05-28,422.6,429.7,407.4,425.95,429.7,425.95,25291,4261169999.9999995,16360000,506000,425.5
2020-05-05,INDUSINDBK,2020-05-28,433.2,438.7,415.1,418.05,418.95,418.05,26820,4586666000.0,15854000,456800,418.7
2020-05-04,INDUSINDBK,2020-05-28,442.1,445.25,415.0,422.95,423.3,422.95,22950,3905751000.0,15397200,225200,423.05
2020-04-30,INDUSINDBK,2020-04-30,482.55,492.1,460.7,467.7,468.0,468.15,21714,4151794000.0,1038800,-2170800,
2020-04-29,INDUSINDBK,2020-04-30,453.95,488.25,442.6,469.7,464.9,469.7,53835,10069942000.0,3209600,-6118400,471.1
2020-04-28,INDUSINDBK,2020-04-30,437.6,489.4,430.3,469.3,477.6,469.3,80283,14394291000.0,9328000,-5158400,468.05
2020-04-27,INDUSINDBK,2020-04-30,392.3,411.7,387.2,408.15,408.95,408.15,42190,6772763000.0,14486400,-3171200,407.4
2020-04-24,INDUSINDBK,2020-04-30,392.5,400.0,378.9,383.95,388.05,383.95,27636,4298478000.0,17657600,880800,382.9
2020-04-23,INDUSINDBK,2020-04-30,422.25,428.15,406.85,409.8,410.0,409.8,24320,4048637000.0000005,16776800,196000,409.95
2020-04-22,INDUSINDBK,2020-04-30,396.0,421.0,385.25,416.9,417.75,416.9,36080,5823194000.0,16580800,335600,415.9
2020-04-21,INDUSINDBK,2020-04-30,430.15,432.65,395.6,400.3,399.1,400.3,35616,5845343000.0,16245200,49200,400.85
2020-04-20,INDUSINDBK,2020-04-30,479.55,481.55,453.0,457.0,458.3,457.0,20137,3746061000.0,16196000,6800,456.7
2020-04-17,INDUSINDBK,2020-04-30,471.1,480.9,443.3,476.65,475.0,476.65,36436,6716162000.0,16189200,-102400,474.45
2020-04-16,INDUSINDBK,2020-04-30,423.0,443.45,414.4,437.15,442.35,437.15,30307,5240595000.0,16291600,-526400,435.4
2020-04-15,INDUSINDBK,2020-04-30,425.3,445.75,414.05,424.45,425.5,424.45,39906,6876652000.0,16818000,-844800,424.1
2020-04-13,INDUSINDBK,2020-04-30,390.0,424.6,371.35,412.75,411.15,412.75,34428,5549174000.0,17662800,158400,410.4
2020-04-09,INDUSINDBK,2020-04-30,423.95,423.95,384.0,395.8,395.4,395.8,32651,5224208000.0,17504400,-454000,395.4
2020-04-08,INDUSINDBK,2020-04-30,381.95,443.4,363.95,401.2,400.6,401.2,57547,9159403000.0,17958400,151600,399.15
2020-04-07,INDUSINDBK,2020-04-30,345.2,392.25,345.2,385.55,392.25,385.55,47199,6981530000.0,17806800,915600,383.85
2020-04-03,INDUSINDBK,2020-04-30,347.85,350.0,310.2,313.8,314.65,313.8,30667,3924224000.0,16891200,423200,313.2
2020-04-01,INDUSINDBK,2020-04-30,388.8,391.95,321.1,344.05,343.95,344.05,44679,6322010000.0,16468000,618000,342.25
2020-03-26,INDUSINDBK,2020-03-26,315.85,454.15,310.5,433.0,435.1,436.0,34767,5685690000.0,1248000,-2308800,435.9
2020-03-25,INDUSINDBK,2020-03-26,290.15,325.95,282.45,302.75,302.25,302.75,46593,5630400000.0,3556800,-4988400,301.3
2020-03-24,INDUSINDBK,2020-03-26,356.05,358.85,235.1,313.8,316.3,313.8,66764,8472795000.0,8545200,-3055600,312.35
2020-03-23,INDUSINDBK,2020-03-26,397.35,403.05,328.05,335.8,335.8,335.8,32077,4410044000.0,11600800,-4377200,336.45
2020-03-20,INDUSINDBK,2020-03-26,441.2,481.2,405.5,441.45,441.7,441.45,64394,11225875000.0,15978000,545600,440.35
2020-03-19,INDUSINDBK,2020-03-26,409.95,472.75,390.3,441.95,436.5,441.95,59518,10404722000.0,15432400,-813600,444.05
2020-03-18,INDUSINDBK,2020-03-26,625.0,638.0,382.35,461.75,461.8,461.75,125233,24581235000.0,16246000,2293600,460.8
2020-03-17,INDUSINDBK,2020-03-26,668.8,706.2,591.0,603.7,602.0,603.7,45716,11897474000.0,13952400,-270400,604.15
2020-03-16,INDUSINDBK,2020-03-26,745.05,758.75,654.6,662.95,655.8,662.95,39526,10890429000.0,14222800,110800,664.15
2020-03-13,INDUSINDBK,2020-03-26,732.45,834.85,553.1,804.45,810.05,804.45,51112,15229804000.0,14112000,-464800,803.75
