Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-07-17,IDEA,2020-08-27,7.85,7.85,7.85,7.85,7.85,8.95,1,1099000.0,13440000,-140000,8.9
2020-07-16,IDEA,2020-08-27,7.7,7.7,7.7,7.7,7.7,7.9,1,1078000.0,13580000,-140000,
2020-07-15,IDEA,2020-08-27,9.15,9.15,9.15,9.15,9.15,8.7,2,2562000.0,13720000,-280000,
2020-07-14,IDEA,2020-08-27,0.0,0.0,0.0,10.2,10.2,9.4,0,0.0,14000000,0,
2020-07-13,IDEA,2020-08-27,10.2,10.2,10.2,10.2,10.2,10.2,1,1428000.0,14000000,-140000,
2020-07-10,IDEA,2020-08-27,9.2,9.9,8.85,9.8,9.85,9.8,97,128121000.0,14140000,5740000,
2020-07-09,IDEA,2020-08-27,9.3,9.5,9.15,9.4,9.4,9.4,32,42042000.0,8400000,3080000,
2020-07-08,IDEA,2020-08-27,9.75,9.8,9.25,9.35,9.3,9.35,30,40390000.0,5320000,980000,
2020-07-07,IDEA,2020-08-27,0.0,0.0,0.0,10.75,10.55,9.6,0,0.0,4340000,0,9.55
2020-07-06,IDEA,2020-08-27,0.0,0.0,0.0,10.75,10.55,9.85,0,0.0,4340000,0,
2020-07-03,IDEA,2020-08-27,0.0,0.0,0.0,10.75,10.55,10.05,0,0.0,4340000,0,10.0
2020-07-02,IDEA,2020-08-27,0.0,0.0,0.0,10.75,10.55,10.1,0,0.0,4340000,0,10.05
2020-07-01,IDEA,2020-08-27,0.0,0.0,0.0,10.75,10.55,10.2,0,0.0,4340000,0,
2020-06-30,IDEA,2020-07-30,11.45,11.45,10.5,10.65,10.65,10.65,2971,4521216000.0,400960000,-26040000,
2020-06-29,IDEA,2020-07-30,10.65,11.35,10.2,11.2,11.15,11.2,3369,5123097000.0,427000000,62860000,11.1
2020-06-26,IDEA,2020-07-30,9.95,10.85,9.95,10.5,10.4,10.5,4288,6231869000.0,364140000,191800000,10.4
2020-06-25,IDEA,2020-07-30,9.4,10.15,9.4,9.95,9.75,9.95,242,333137000.0,172340000,12740000,9.85
2020-06-24,IDEA,2020-07-30,10.2,10.25,9.55,9.85,9.8,9.85,99,136402000.0,159600000,-13580000,9.8
2020-06-23,IDEA,2020-07-30,10.35,10.45,10.15,10.3,10.25,10.3,78,112461999.99999999,173180000,-10920000,
2020-06-22,IDEA,2020-07-30,9.25,10.5,9.0,10.2,10.15,10.2,2291,3130827000.0,184100000,166880000,
2020-06-19,IDEA,2020-07-30,0.0,0.0,0.0,9.65,9.65,9.2,0,0.0,17220000,0,
2020-06-18,IDEA,2020-07-30,9.65,9.65,9.65,9.65,9.65,9.8,1,1351000.0,17220000,-140000,
2020-06-17,IDEA,2020-07-30,0.0,0.0,0.0,10.25,10.25,9.9,0,0.0,17360000,0,
2020-06-16,IDEA,2020-07-30,0.0,0.0,0.0,10.25,10.25,9.8,0,0.0,17360000,0,
2020-06-15,IDEA,2020-07-30,10.25,10.25,10.25,10.25,10.25,10.2,1,1435000.0,17360000,-140000,
2020-06-12,IDEA,2020-07-30,8.55,10.25,8.4,10.15,10.2,10.15,115,146552000.0,17500000,1260000,
2020-06-11,IDEA,2020-07-30,0.0,0.0,0.0,10.65,10.65,9.45,0,0.0,16240000,0,
2020-06-10,IDEA,2020-07-30,0.0,0.0,0.0,10.65,10.65,10.9,0,0.0,16240000,0,
2020-06-09,IDEA,2020-07-30,11.25,11.25,9.75,10.65,10.65,10.1,3,4431000.0,16240000,-420000,
2020-06-08,IDEA,2020-07-30,11.4,12.45,11.35,12.05,12.0,12.05,112,185486000.0,16660000,7140000,
2020-06-05,IDEA,2020-07-30,9.3,10.9,9.3,10.35,10.8,10.35,148,208201000.00000003,9520000,5880000,
2020-06-04,IDEA,2020-07-30,8.5,8.8,8.2,8.75,8.8,8.75,22,26173000.0,3640000,1120000,8.6
2020-06-03,IDEA,2020-07-30,0.0,0.0,0.0,7.8,7.9,8.15,0,0.0,2520000,0,
2020-06-02,IDEA,2020-07-30,6.7,7.9,6.7,7.8,7.9,7.8,37,38430000.0,2520000,980000,7.7
2020-06-01,IDEA,2020-07-30,6.8,6.9,6.25,6.6,6.6,6.6,5,4662000.0,1540000,420000,6.55
2020-05-29,IDEA,2020-06-25,6.55,7.95,6.4,6.6,6.65,6.6,11879,8384900000.0,306936000,4410000,6.55
2020-05-28,IDEA,2020-06-25,5.75,6.05,5.75,5.95,5.85,5.95,1680,968216000.0,302526000,-26166000,5.8
