Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-07-17,HINDALCO,2020-07-30,165.9,169.35,161.75,162.9,163.2,162.9,5332,3801376000.0,34094700,-1212600,162.15
2020-07-16,HINDALCO,2020-07-30,164.25,166.7,161.15,166.1,165.35,166.1,6099,4302080000.0,35307300,735300,
2020-07-15,HINDALCO,2020-07-30,166.25,168.8,164.6,165.4,165.45,165.4,3952,2835051000.0,34572000,-1556600,
2020-07-14,HINDALCO,2020-07-30,167.85,168.7,162.5,164.4,164.2,164.4,5211,3707544000.0,36128600,-1883400,
2020-07-13,HINDALCO,2020-07-30,166.25,170.4,164.7,169.4,170.1,169.4,6649,4792813000.0,38012000,-430000,
2020-07-10,HINDALCO,2020-07-30,163.85,164.9,160.55,164.35,164.4,164.35,5778,4045792000.0,38442000,-352600,
2020-07-09,HINDALCO,2020-07-30,157.05,166.0,157.05,165.05,165.85,165.05,9562,6692299000.000001,38794600,2472500,
2020-07-08,HINDALCO,2020-07-30,152.9,158.75,152.55,155.55,156.0,155.55,5241,3513262999.9999995,36322100,1492100,
2020-07-07,HINDALCO,2020-07-30,155.7,156.95,151.9,152.45,152.25,152.45,3942,2606000000.0,34830000,-1049200,152.3
2020-07-06,HINDALCO,2020-07-30,147.75,155.6,147.1,155.0,155.35,155.0,5636,3698401999.9999995,35879200,1728600,
2020-07-03,HINDALCO,2020-07-30,148.7,149.7,144.6,146.25,145.9,146.25,3866,2427524000.0,34150600,1109400,146.4
2020-07-02,HINDALCO,2020-07-30,147.9,150.4,147.05,148.25,148.65,148.25,2617,1672202000.0,33041200,670800,147.75
2020-07-01,HINDALCO,2020-07-30,147.0,149.1,144.5,148.0,147.85,148.0,2680,1697306000.0000002,32370400,-167700,
2020-06-25,HINDALCO,2020-06-25,148.25,152.2,145.0,147.2,148.55,146.6,3312,1728554000.0,1988000,-4140500,146.6
2020-06-24,HINDALCO,2020-06-25,159.35,159.75,150.65,151.5,151.3,151.5,6974,3808865000.0,6128500,-9331000,151.4
2020-06-23,HINDALCO,2020-06-25,150.5,159.15,150.5,158.05,158.25,158.05,9762,5338221000.0,15459500,-11501000,
2020-06-22,HINDALCO,2020-06-25,151.25,157.5,149.1,150.5,150.6,150.5,3695,1942852000.0,26960500,-3227000,
2020-06-19,HINDALCO,2020-06-25,151.4,152.5,148.55,150.85,151.0,150.85,4545,2397092000.0,30187500,-2068500,
2020-06-18,HINDALCO,2020-06-25,147.85,151.0,147.1,150.6,150.55,150.6,3678,1923881000.0000002,32256000,-570500,
2020-06-17,HINDALCO,2020-06-25,148.85,152.2,147.0,147.6,147.2,147.6,4770,2492604000.0,32826500,889000,
2020-06-16,HINDALCO,2020-06-25,150.0,154.9,146.85,150.3,150.05,150.3,10833,5752483000.0,31937500,297500,
2020-06-15,HINDALCO,2020-06-25,149.0,152.45,143.5,146.05,146.6,146.05,12343,6379807000.0,31640000,791000,
