Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-07-17,INFY,2020-08-27,908.0,919.75,894.4,906.65,909.8,906.65,2102,2283263000.0,6367200,351600,903.15
2020-07-16,INFY,2020-08-27,900.55,949.35,896.3,909.6,907.65,909.6,5332,5877116000.0,6015600,3037200,
2020-07-15,INFY,2020-08-27,799.35,848.0,797.0,835.6,837.4,835.6,1275,1268550000.0,2978400,279600,
2020-07-14,INFY,2020-08-27,795.65,804.85,784.85,786.9,787.15,786.9,386,368569000.0,2698800,61200,
2020-07-13,INFY,2020-08-27,788.65,803.15,788.65,799.1,799.4,799.1,623,595642000.0,2637600,273600,
2020-07-10,INFY,2020-08-27,779.5,792.8,778.8,783.1,782.4,783.1,1236,1162039000.0,2364000,800400,
2020-07-09,INFY,2020-08-27,781.2,787.0,774.8,783.1,784.45,783.1,607,569468000.0,1563600,352800,
2020-07-08,INFY,2020-08-27,777.7,781.0,770.6,772.35,771.05,772.35,565,526247000.0,1210800,338400,
2020-07-07,INFY,2020-08-27,767.6,792.6,765.8,790.4,788.0,790.4,786,738353000.0,872400,403200,794.15
2020-07-06,INFY,2020-08-27,764.9,774.0,761.3,762.9,764.5,762.9,254,233771999.99999997,469200,72000,
2020-07-03,INFY,2020-08-27,753.6,763.8,752.5,762.6,762.35,762.6,301,274219000.0,397200,46800,762.7
2020-07-02,INFY,2020-08-27,735.85,765.0,735.65,756.25,756.6,756.25,251,227055000.00000003,350400,34800,756.6
2020-07-01,INFY,2020-08-27,735.05,741.05,732.5,733.25,732.5,733.25,129,113982000.0,315600,24000,
2020-06-30,INFY,2020-07-30,731.4,735.0,722.0,732.1,731.0,732.1,10327,9042252000.0,52846800,409200,
2020-06-29,INFY,2020-07-30,734.95,742.5,727.7,729.15,729.5,729.15,11485,10100074000.0,52437600,-130800,731.75
2020-06-26,INFY,2020-07-30,707.85,747.8,706.9,745.2,743.55,745.2,24483,21630497000.0,52568400,2884800,748.2
2020-06-25,INFY,2020-07-30,704.45,704.5,694.25,699.05,697.65,699.05,20047,16823325000.0,49683600,6795600,700.5
2020-06-24,INFY,2020-07-30,719.4,728.45,712.5,716.8,717.0,716.8,19304,16664097000.0,42888000,14342400,714.15
2020-06-23,INFY,2020-07-30,694.95,724.7,693.0,721.25,721.4,721.25,18040,15468932999.999998,28545600,16076400,
2020-06-22,INFY,2020-07-30,709.65,709.7,699.0,703.0,703.0,703.0,10209,8600577000.0,12469200,8858400,
2020-06-19,INFY,2020-07-30,706.1,710.35,700.65,707.1,709.55,707.1,2627,2220149000.0,3610800,1764000,
2020-06-18,INFY,2020-07-30,707.4,716.0,705.65,713.15,713.1,713.15,1043,889046999.9999999,1846800,627600,
2020-06-17,INFY,2020-07-30,698.45,708.75,698.25,702.2,702.45,702.2,704,595440000.0,1219200,289200,
2020-06-16,INFY,2020-07-30,700.95,711.15,698.4,702.15,701.05,702.15,671,567809000.0,930000,165600,
2020-06-15,INFY,2020-07-30,691.6,702.75,684.45,688.45,689.7,688.45,504,417970000.0,764400,205200,
2020-06-12,INFY,2020-07-30,681.25,695.15,680.2,692.3,690.85,692.3,320,263296000.0,559200,36000,
2020-06-11,INFY,2020-07-30,718.3,719.0,701.1,703.9,705.15,703.9,212,180250000.0,523200,7200,
2020-06-10,INFY,2020-07-30,711.5,720.3,710.3,716.7,716.0,716.7,95,81609000.0,516000,6000,
2020-06-09,INFY,2020-07-30,723.8,730.15,715.3,717.55,715.3,717.55,199,172447000.0,510000,26400,
2020-06-08,INFY,2020-07-30,707.55,726.55,707.55,722.3,724.0,722.3,229,197781000.0,483600,12000,
2020-06-05,INFY,2020-07-30,708.0,713.25,704.25,707.25,708.75,707.25,208,176628000.0,471600,-1200,
2020-06-04,INFY,2020-07-30,704.75,712.5,701.95,711.45,710.55,711.45,380,323658000.0,472800,199200,707.75
2020-06-03,INFY,2020-07-30,709.0,712.75,701.75,706.6,708.05,706.6,336,284911000.0,273600,111600,
2020-06-02,INFY,2020-07-30,699.45,712.0,698.1,709.15,709.55,709.15,127,107692000.0,162000,10800,708.1
2020-06-01,INFY,2020-07-30,689.95,707.3,688.9,701.1,698.5,701.1,277,232646000.0,151200,13200,699.55
2020-05-29,INFY,2020-06-25,689.95,695.7,679.0,685.2,687.7,685.2,14396,11853406000.0,50430000,-2979600,691.0
2020-05-28,INFY,2020-06-25,700.35,700.35,678.15,694.1,693.4,694.1,14773,12198032000.0,53409600,5296800,707.4
2020-05-27,INFY,2020-06-25,677.9,696.0,665.05,694.0,693.65,694.0,16464,13517935000.0,48112800,13818000,705.45
2020-05-26,INFY,2020-06-25,686.3,691.85,670.3,672.9,673.5,672.9,18172,14873771000.0,34294800,16658400,680.55
2020-05-22,INFY,2020-06-25,666.2,684.45,666.15,681.75,680.95,681.75,9387,7653435000.000001,17636400,9546000,692.35
2020-05-21,INFY,2020-06-25,661.9,671.55,658.45,662.85,662.25,662.85,5201,4154711000.0,8090400,5029200,672.2
2020-05-20,INFY,2020-06-25,658.05,664.0,652.75,660.55,660.05,660.55,1613,1271332000.0,3061200,1312800,669.55
2020-05-19,INFY,2020-06-25,651.3,666.9,649.75,661.5,664.1,661.5,1113,882862000.0000001,1748400,703200,668.6
2020-05-18,INFY,2020-06-25,652.35,662.3,648.05,655.0,652.45,655.0,1056,830251000.0,1045200,272400,663.9
2020-05-15,INFY,2020-06-25,651.7,656.45,643.6,649.25,650.0,649.25,224,174474000.0,772800,42000,652.3
2020-05-14,INFY,2020-06-25,657.45,667.5,650.25,654.25,654.45,654.25,475,374907000.0,730800,195600,658.15
2020-05-13,INFY,2020-06-25,693.1,696.45,680.95,690.55,690.2,690.55,218,180646000.0,535200,12000,694.15
2020-05-12,INFY,2020-06-25,672.0,689.95,672.0,686.8,687.75,686.8,505,415279000.0,523200,301200,687.65
2020-05-11,INFY,2020-06-25,680.0,694.0,677.5,678.9,679.9,678.9,86,70836000.0,222000,-6000,682.9
2020-05-08,INFY,2020-06-25,669.45,676.95,667.75,670.75,670.15,670.75,88,71005000.0,228000,21600,674.2
2020-05-07,INFY,2020-06-25,664.3,670.45,660.0,661.8,662.5,661.8,65,51896000.0,206400,22800,664.95
2020-05-06,INFY,2020-06-25,668.0,678.0,662.8,664.05,665.85,664.05,86,69018000.0,183600,21600,665.9
2020-05-05,INFY,2020-06-25,682.0,682.0,669.0,671.4,672.0,671.4,65,52616000.0,162000,0,673.7
2020-05-04,INFY,2020-06-25,686.2,695.75,668.0,671.2,673.1,671.2,182,148774000.0,162000,62400,673.7
2020-04-30,INFY,2020-05-28,703.5,721.15,703.5,717.85,717.2,717.85,19014,16287996000.0,49358400,9699600,
2020-04-29,INFY,2020-05-28,668.0,684.75,660.6,679.85,678.95,679.85,10654,8623748000.0,39658800,7669200,676.55
2020-04-28,INFY,2020-05-28,677.55,677.55,656.5,664.05,668.0,664.05,12948,10286436000.0,31989600,10779600,660.7
2020-04-27,INFY,2020-05-28,662.15,683.8,662.15,668.65,669.1,668.65,8895,7200264000.0,21210000,8104800,664.6
2020-04-24,INFY,2020-05-28,669.7,677.05,659.05,661.6,663.2,661.6,5906,4700157000.0,13105200,5432400,658.0
2020-04-23,INFY,2020-05-28,649.5,685.1,642.0,681.8,678.2,681.8,2414,1920581000.0000002,7672800,624000,679.3
2020-04-22,INFY,2020-05-28,633.15,649.2,632.4,645.75,644.25,645.75,1749,1351684000.0,7048800,736800,641.85
2020-04-21,INFY,2020-05-28,636.95,651.35,635.25,636.75,635.9,636.75,3026,2335188000.0,6312000,831600,633.2
2020-04-20,INFY,2020-05-28,645.0,666.7,644.2,657.2,654.1,657.2,4507,3562251000.0,5480400,4286400,653.3
2020-04-17,INFY,2020-05-28,640.0,651.7,632.0,634.8,636.85,634.8,679,521482000.0,1194000,439200,628.75
2020-04-16,INFY,2020-05-28,619.65,639.45,608.95,631.15,632.3,631.15,576,432729000.0,754800,223200,623.85
2020-04-15,INFY,2020-05-28,653.85,657.1,641.2,643.55,642.6,643.55,210,163820000.0,531600,33600,639.05
2020-04-13,INFY,2020-05-28,635.0,655.25,631.8,642.4,642.95,642.4,98,75677000.0,498000,12000,637.4
2020-04-09,INFY,2020-05-28,652.0,655.0,636.3,639.4,638.3,639.4,157,121372000.0,486000,0,636.25
2020-04-08,INFY,2020-05-28,639.35,655.6,629.6,636.8,638.5,636.8,263,202419000.0,486000,213600,631.6
2020-04-07,INFY,2020-05-28,627.25,648.35,617.6,645.1,642.6,645.1,172,130698000.0,272400,9600,639.0
2020-04-03,INFY,2020-05-28,601.8,602.45,585.25,589.6,592.6,589.6,133,95188000.0,262800,33600,585.7
2020-04-01,INFY,2020-05-28,633.5,635.15,597.0,605.8,607.85,605.8,159,116990000.00000001,229200,18000,602.8
2020-03-31,INFY,2020-04-30,646.55,665.25,636.4,643.75,642.8,643.75,13203,10323339000.0,36794400,2953200,641.5
2020-03-30,INFY,2020-04-30,634.8,669.55,625.6,630.3,626.5,630.3,14517,11213949000.0,33841200,4029600,626.7
2020-03-27,INFY,2020-04-30,666.05,679.4,647.45,657.45,660.0,657.45,11567,9153180000.0,29811600,1941600,652.7
2020-03-26,INFY,2020-04-30,624.2,655.85,620.65,649.6,646.5,649.6,13392,10357801000.0,27870000,2764800,643.0
2020-03-25,INFY,2020-04-30,601.0,638.0,570.25,614.1,611.55,614.1,13826,9871788000.0,25105200,6969600,606.2
2020-03-24,INFY,2020-04-30,535.4,605.8,530.0,594.85,600.05,594.85,14470,10016443000.0,18135600,7033200,589.8
2020-03-23,INFY,2020-04-30,529.0,564.85,510.95,526.75,527.15,526.75,4738,3008796000.0,11102400,2607600,526.45
2020-03-20,INFY,2020-04-30,554.15,616.45,550.0,587.6,584.45,587.6,4075,2869694000.0,8494800,2018400,585.2
2020-03-19,INFY,2020-04-30,509.85,559.45,509.85,546.15,550.35,546.15,3280,2140950999.9999998,6476400,2008800,545.55
2020-03-18,INFY,2020-04-30,573.0,577.8,528.6,535.0,533.9,535.0,1692,1123155000.0,4467600,280800,534.3
2020-03-17,INFY,2020-04-30,589.5,589.5,551.35,555.7,562.0,555.7,2200,1510169000.0,4186800,1696800,554.95
2020-03-16,INFY,2020-04-30,618.9,620.45,581.3,583.35,582.1,583.35,1547,1110326000.0,2490000,862800,583.15
2020-03-13,INFY,2020-04-30,578.6,669.95,573.0,647.4,652.8,647.4,588,442524000.0,1627200,195600,642.35
2020-03-12,INFY,2020-04-30,661.05,661.05,632.3,634.8,635.0,634.8,701,541514000.0,1431600,187200,631.2
2020-03-11,INFY,2020-04-30,681.85,697.0,674.3,691.65,687.6,691.65,429,354569000.0,1244400,175200,686.0
2020-03-09,INFY,2020-04-30,726.25,726.25,703.5,711.35,709.65,711.35,627,534934000.0,1069200,498000,704.45
2020-03-06,INFY,2020-04-30,739.05,749.0,733.0,739.6,737.9,739.6,238,212067999.99999997,571200,136800,738.95
2020-03-05,INFY,2020-04-30,767.8,777.05,759.4,761.4,759.95,761.4,158,145734000.0,434400,54000,754.6
2020-03-04,INFY,2020-04-30,760.65,765.0,750.6,763.05,761.7,763.05,162,147232000.0,380400,34800,758.75
2020-03-03,INFY,2020-04-30,758.25,760.65,745.85,752.75,753.45,752.75,180,162612000.0,345600,85200,747.0
2020-03-02,INFY,2020-04-30,741.0,767.6,739.05,744.7,744.55,744.7,238,214752000.0,260400,66000,741.05
2020-02-28,INFY,2020-03-26,755.0,758.2,723.85,730.1,732.1,730.1,12833,11401135000.0,24643200,18000,731.7
2020-02-27,INFY,2020-03-26,780.0,783.2,774.1,778.85,778.65,778.85,17215,16092314000.000002,24625200,12927600,777.85
2020-02-26,INFY,2020-03-26,796.05,802.5,783.65,785.4,784.6,785.4,9763,9299103000.0,11697600,5180400,782.75
2020-02-25,INFY,2020-03-26,800.8,807.1,796.4,801.45,803.0,801.45,3326,3199522000.0,6517200,1284000,798.4
2020-02-24,INFY,2020-03-26,795.5,809.2,794.5,797.45,797.4,797.45,4297,4143397000.0,5233200,2258400,795.85
2020-02-20,INFY,2020-03-26,805.0,805.5,793.8,796.0,795.8,796.0,1764,1695733000.0000002,2974800,924000,797.0
2020-02-19,INFY,2020-03-26,801.0,803.0,795.4,800.1,800.6,800.1,604,579002000.0,2050800,139200,800.45
2020-02-18,INFY,2020-03-26,789.1,797.6,787.0,796.55,796.95,796.55,800,762355000.0,1911600,176400,797.65
2020-02-17,INFY,2020-03-26,790.8,793.95,785.55,792.0,791.95,792.0,321,304659000.0,1735200,-32400,789.45
2020-02-14,INFY,2020-03-26,795.0,801.35,787.8,789.4,789.65,789.4,393,374437000.0,1767600,72000,786.45
2020-02-13,INFY,2020-03-26,788.0,795.6,785.25,794.4,794.2,794.4,942,892628000.0000001,1695600,458400,792.25
2020-02-12,INFY,2020-03-26,781.0,788.0,780.0,785.85,785.5,785.85,411,387515000.0,1237200,295200,781.05
2020-02-11,INFY,2020-03-26,781.0,781.0,774.95,778.3,778.3,778.3,66,61608000.00000001,942000,15600,773.55
2020-02-10,INFY,2020-03-26,779.0,780.6,774.05,776.8,776.85,776.8,364,339219000.0,926400,294000,773.2
2020-02-07,INFY,2020-03-26,778.5,782.8,777.0,781.85,781.35,781.85,115,107552000.0,632400,62400,777.3
2020-02-06,INFY,2020-03-26,788.95,792.2,774.8,775.75,776.15,775.75,339,316964000.0,570000,208800,771.35
2020-02-05,INFY,2020-03-26,786.3,791.0,779.9,789.9,789.55,789.9,260,244685000.0,361200,16800,784.55
2020-02-04,INFY,2020-03-26,780.5,791.2,776.35,790.75,791.0,790.75,191,179623000.0,344400,9600,787.85
2020-02-03,INFY,2020-03-26,796.1,796.1,770.8,773.0,773.0,773.0,132,123427000.0,334800,28800,767.4
2020-02-01,INFY,2020-03-26,780.0,791.0,777.85,785.6,783.6,785.6,193,182146000.0,306000,145200,779.5
2020-01-31,INFY,2020-02-27,786.6,789.45,776.1,780.05,781.2,780.05,5534,5191818000.0,25752000,1300800,775.95
2020-01-30,INFY,2020-02-27,791.8,792.0,782.6,784.7,785.0,784.7,9968,9389425000.0,24451200,6325200,780.7
2020-01-29,INFY,2020-02-27,790.15,797.4,789.25,793.9,794.65,793.9,8873,8438514999.999999,18126000,5852400,789.7
2020-01-28,INFY,2020-02-27,784.3,784.6,777.0,782.8,782.75,782.8,7786,7292456000.0,12273600,7633200,778.0
2020-01-27,INFY,2020-02-27,782.1,788.95,779.2,782.85,783.4,782.85,2426,2277669000.0,4640400,1312800,778.1
2020-01-24,INFY,2020-02-27,776.85,791.7,776.65,788.35,788.0,788.35,2096,1972284999.9999998,3327600,1075200,782.75
2020-01-23,INFY,2020-02-27,781.9,790.95,781.9,789.75,788.7,789.75,1419,1339267000.0,2252400,709200,784.35
2020-01-22,INFY,2020-02-27,772.6,783.4,771.7,776.3,775.8,776.3,797,744070000.0,1543200,157200,770.2
2020-01-21,INFY,2020-02-27,771.35,774.4,766.5,767.25,767.6,767.25,343,316467000.0,1386000,163200,762.5
2020-01-20,INFY,2020-02-27,774.35,778.75,768.55,774.25,774.45,774.25,334,309908000.0,1222800,18000,768.45
2020-01-17,INFY,2020-02-27,777.05,777.05,767.1,772.15,771.9,772.15,280,258846000.0,1204800,24000,767.85
2020-01-16,INFY,2020-02-27,773.8,776.85,766.95,772.35,773.0,772.35,274,253639000.0,1180800,42000,767.0
2020-01-15,INFY,2020-02-27,777.45,777.45,767.8,772.05,771.5,772.05,252,233419999.99999997,1138800,4800,767.55
2020-01-14,INFY,2020-02-27,776.95,781.0,772.55,780.2,779.65,780.2,339,315835000.0,1134000,10800,775.65
2020-01-13,INFY,2020-02-27,764.9,781.7,758.95,778.65,777.4,778.65,1118,1036670999.9999999,1123200,148800,773.55
2020-01-10,INFY,2020-02-27,743.5,748.25,737.0,744.25,745.5,744.25,664,592059000.0,974400,258000,738.15
2020-01-09,INFY,2020-02-27,727.6,737.5,721.0,734.2,734.55,734.2,507,444957000.0,716400,36000,727.55
2020-01-08,INFY,2020-02-27,731.45,734.3,714.75,724.3,724.5,724.3,413,358969000.0,680400,127200,718.2
2020-01-07,INFY,2020-02-27,739.85,748.6,730.0,732.5,734.45,732.5,304,269555000.0,553200,96000,727.9
2020-01-06,INFY,2020-02-27,754.45,757.85,741.95,745.9,746.0,745.9,207,186174000.0,457200,39600,738.85
2020-01-03,INFY,2020-02-27,741.85,751.3,741.15,749.75,749.75,749.75,183,164398000.0,417600,55200,746.0
2020-01-02,INFY,2020-02-27,746.6,746.8,739.0,742.0,742.45,742.0,157,140136000.0,362400,33600,734.7
2020-01-01,INFY,2020-02-27,746.15,746.4,738.75,744.0,746.4,744.0,106,94342000.0,328800,66000,736.85
2019-12-31,INFY,2020-01-30,732.4,740.6,726.8,735.15,736.9,735.15,11135,9819849000.0,27651600,2476800,731.15
