Date,Residuals
2018-10-05,-517.6932494996063
2018-10-08,-464.1040394240704
2018-10-09,-409.32894144586135
2018-10-10,-390.52574255672243
2018-10-11,-427.8776865469504
2018-10-12,-333.19983220347103
2018-10-15,-337.72894144586144
2018-10-16,-352.5017145518368
2018-10-17,-396.2321403349997
2018-10-19,-416.9024344640857
2018-10-22,-357.55246528501675
2018-10-23,-327.63094707795153
2018-10-24,-438.98094707795144
2018-10-25,-419.5404821035049
2018-10-26,-393.46830562605373
2018-10-29,-380.14230281000846
2018-10-30,-379.1011487442438
2018-10-31,-347.5992355749472
2018-11-01,-343.5745492996748
2018-11-02,-319.5592747662308
2018-11-05,-303.15168373090546
2018-11-06,-312.1940618746494
2018-11-07,-299.3883531876895
2018-11-09,-300.1744260159494
2018-11-12,-311.3447509659668
2018-11-13,-277.0853084032069
2018-11-14,-257.40431681245127
2018-11-15,-275.98593585266235
2018-11-16,-248.52138123146733
2018-11-19,-279.33273696352353
2018-11-20,-289.7498322034712
2018-11-21,-352.885905031731
2018-11-22,-362.04161371869077
2018-11-26,-300.3194680621705
2018-11-27,-344.70365854206466
2018-11-28,-322.44863894642276
2018-11-29,-211.3511487442438
2018-11-30,-172.6106837697971
2018-12-03,-193.56382101707322
2018-12-04,-166.67837563826834
2018-12-05,-145.36893307550872
2018-12-06,-170.3094905127491
2018-12-07,-101.40569499508683
2018-12-10,-145.46523002063986
2018-12-11,-134.18041209129024
2018-12-12,-44.67150451519183
2018-12-13,-65.81325520948076
2018-12-14,-79.08477341654543
2018-12-17,-83.79104791109785
2018-12-18,-86.41319356761778
2018-12-19,-61.580288807565466
2018-12-20,-45.41824398419112
2018-12-21,-123.68596667359361
2018-12-24,-195.42903390865467
2018-12-26,-180.33474259561444
2018-12-27,-169.4145101083909
2018-12-28,-197.2739834920817
2018-12-31,-200.57207032278484
2019-01-01,-196.4834568757724
2019-01-02,-215.37906472958593
2019-01-03,-197.99110955296055
2019-01-04,-180.8955016991472
2019-01-07,-270.6923028100082
2019-01-08,-249.18214033499999
2019-01-09,-257.0992047540158
2019-01-10,-237.38019634477132
2019-01-11,-224.20745405972775
2019-01-14,-252.75933640809308
2019-01-15,-235.54412351651172
2019-01-16,-244.26564172357666
2019-01-17,-230.297291584719
2019-01-18,-234.05300027167823
2019-01-21,-264.41567254450774
2019-01-22,-258.57580419858505
2019-01-23,-270.896694956195
2019-01-24,-277.75306191354093
2019-01-25,-296.14042046164286
2019-01-28,-353.8859974945244
2019-01-29,-355.9657341863699
2019-01-30,-427.13091625702054
2019-01-31,-393.50111792331245
2019-02-01,-346.74794985510516
2019-02-04,-302.4966949561949
2019-02-05,-220.0391347418008
2019-02-06,-169.2201263325569
2019-02-07,-99.75616833988579
2019-02-08,1.4119352315224205
2019-02-11,-2.657669806245849
2019-02-12,-21.174765046192988
2019-02-13,-39.86334767227436
2019-02-14,-56.30698071492816
2019-02-15,-59.24430844209883
2019-02-18,-95.71328603041184
2019-02-19,-104.09619079046479
2019-02-20,-120.62213196464745
2019-02-21,-97.126524110834
2019-02-22,-109.01636163582543
2019-02-25,-82.97837563826806
2019-02-26,-93.41313192575535
2019-02-27,-20.972666951309293
2019-02-28,-35.39418515837406
2019-03-01,-81.65745405972757
2019-03-05,-85.6162075311695
2019-03-06,-44.88650166025536
2019-03-07,-54.194092695580366
2019-03-08,7.648882076687187
2019-03-11,50.409013730764855
2019-03-12,36.47422662234612
2019-03-13,60.34129104136218
2019-03-14,74.10393249326034
2019-03-15,79.60710056146809
2019-03-18,53.72294090250443
2019-03-19,21.34383166011412
2019-03-20,4.814064147337831
2019-03-22,20.346938086458977
2019-03-25,41.729184576125135
2019-03-26,30.791856848955376
2019-03-27,68.54119857856858
2019-03-28,34.990571129113505
2019-03-29,-14.605602532292778
2019-04-01,-52.17448765781228
2019-04-02,-164.88132795995716
2019-04-03,-165.53703664691648
2019-04-04,-169.16991058603844
2019-04-05,-163.4047285153879
2019-04-08,-156.91489099039654
2019-04-09,-102.6661150683758
2019-04-10,-117.20021308547666
2019-04-11,-73.31285453737473
2019-04-12,-51.62869487841135
2019-04-15,-75.52857159468658
2019-04-16,-38.109594006373754
2019-04-18,-55.54689091261298
2019-04-22,-69.34563601370292
2019-04-23,-71.10705338762182
2019-04-24,-8.574837718886556
2019-04-25,9.301730904751821
2019-04-26,-14.003381153683677
2019-04-30,-70.37364446183847
2019-05-02,-1.4173699672860494
2019-05-03,20.869988580815516
2019-05-06,18.346495562590917
2019-05-07,53.65085688784666
2019-05-08,-2.8403279988488066
2019-05-09,18.290694412838093
2019-05-10,3.0375263446308054
2019-05-13,26.1457140084799
2019-05-14,-21.461218756458948
2019-05-15,4.177271406828368
2019-05-16,13.246938086459068
2019-05-17,105.98492408401626
2019-05-20,29.473002544366864
2019-05-21,45.39568318754891
2019-05-22,105.90076442505278
2019-05-23,136.4007336041218
2019-05-24,126.31218179897223
2019-05-27,118.36660476608995
2019-05-28,43.003305043805085
2019-05-29,-6.95748488065874
2019-05-30,16.400733604121797
2019-05-31,5.499447884280016
2019-06-03,108.0906019500444
2019-06-04,61.40957953835732
2019-06-06,80.57347588916628
2019-06-07,50.96651230329644
2019-06-10,89.97661313644267
2019-06-11,72.69753471498325
2019-06-12,35.51334423508888
2019-06-13,18.968394651662038
2019-06-14,-20.843022722257047
2019-06-17,-39.67028043721302
2019-06-18,-18.8234485054204
2019-06-19,-39.78803394754641
2019-06-20,19.822128527462155
2019-06-21,-0.8025577478101695
2019-06-24,-60.73863057607059
2019-06-25,-37.636089957318745
