Date,Residuals
2018-10-05,-74.21145248099884
2018-10-08,-67.66122463733754
2018-10-09,-73.16865129263974
2018-10-10,-65.21750311779522
2018-10-11,-45.73932739637914
2018-10-12,-38.50908316893535
2018-10-15,-45.685882871845536
2018-10-16,-46.47998711633605
2018-10-17,-47.8326661909733
2018-10-19,-40.17638771051563
2018-10-22,-41.70150163234629
2018-10-23,-34.679066785152855
2018-10-24,-28.211534399911272
2018-10-25,-37.392698958538205
2018-10-26,-35.772560461033834
2018-10-29,-34.79155078369371
2018-10-30,-39.623708635878415
2018-10-31,-37.810768950014875
2018-11-01,-36.235655028184226
2018-11-02,-32.64132294003241
2018-11-05,-30.814751080783537
2018-11-06,-34.439482277665945
2018-11-07,-32.915899255628034
2018-11-09,-24.213602905938956
2018-11-12,-33.135882871845524
2018-11-13,-32.43603775313238
2018-11-14,-25.977080198037527
2018-11-15,-21.964905962070333
2018-11-16,-23.751045945023606
2018-11-19,-22.21283745604262
2018-11-20,-19.376925316750658
2018-11-21,-19.508089875377664
2018-11-22,-18.888716827769628
2018-11-26,-13.945378033175444
2018-11-27,-16.060768950014875
2018-11-28,-18.175622260619292
2018-11-29,-15.063830749600271
2018-11-30,-25.33626559679371
2018-12-03,-30.787796496586424
2018-12-04,-30.652039238581324
2018-12-05,-30.703187413425866
2018-12-06,-28.06176224357256
2018-12-07,-27.501501632346276
2018-12-10,-30.70870044398714
2018-12-11,-34.644074977044085
2018-12-12,-40.051656513633134
2018-12-13,-35.64499530822732
2018-12-14,-37.76949866144844
2018-12-17,-38.45142866997185
2018-12-18,-37.60541080074043
2018-12-19,-34.137723534211915
2018-12-20,-27.947218695541892
2018-12-21,-13.354107744609053
2018-12-24,-11.885882871845524
2018-12-26,-8.891778627355023
2018-12-27,-4.209083168935365
2018-12-28,-5.7832037972083015
2018-12-31,-7.156404094298125
2019-01-01,-4.428073491595171
2019-01-02,-4.078456216543316
2019-01-03,-7.221257404902474
2019-01-04,-8.764596199496623
2019-01-07,-6.609465893883453
2019-01-08,-9.070109230057994
2019-01-09,-15.799588007605394
2019-01-10,-19.568040724030226
2019-01-11,-20.411379518624358
2019-01-14,-21.182666190973322
2019-01-15,-16.080752566232434
2019-01-16,-18.418578330265262
2019-01-17,-16.872560461033856
2019-01-18,-21.794612583279104
2019-01-21,-20.202039238581307
2019-01-22,-17.1851174219492
2019-01-23,-17.50165651363315
2019-01-24,-17.028838941491557
2019-01-25,-19.383586522156463
2019-01-28,-22.316664705524374
2019-01-29,-25.439482277665945
2019-01-30,-26.48075256623244
2019-01-31,-26.68435197205281
2019-02-01,-26.572943185982012
2019-02-04,-32.629604391387886
2019-02-05,-31.592544077251404
2019-02-06,-27.3946125832791
2019-02-07,-24.66666470552437
2019-02-08,-26.44805710781273
2019-02-11,-27.474091360826577
2019-02-12,-23.802804688477636
2019-02-13,-27.368040724030237
2019-02-14,-25.93917251509228
2019-02-15,-31.17738100407331
2019-02-18,-34.32225069846015
2019-02-19,-32.89392009575721
2019-02-20,-30.851884357294495
2019-02-21,-30.850353457501768
2019-02-22,-29.622943185982024
2019-02-25,-33.97730804169882
2019-02-26,-40.32975927267475
2019-02-27,-42.03090744751924
2019-02-28,-45.438871709056485
2019-03-01,-39.91927081778715
2019-03-05,-32.086730240654276
2019-03-06,-33.774556004687156
2019-03-07,-26.006331131923616
2019-03-08,-23.49094021508418
2019-03-11,-15.492243271215614
2019-03-12,-17.486347515706086
2019-03-13,-5.546453245645523
2019-03-14,-8.855565682027304
2019-03-15,-5.994694502191521
2019-03-18,-2.195614833374691
2019-03-19,1.8654112277479271
2019-03-20,-9.676624510714817
2019-03-22,-14.261616318823599
2019-03-25,-16.466518780775402
2019-03-26,-10.835354222148453
2019-03-27,-18.296763008219216
2019-03-28,-14.880223916535328
2019-03-29,-5.201127863935994
2019-04-01,-0.6435463273469395
2019-04-02,-9.882902991172557
2019-04-03,-18.114678118409017
2019-04-04,-21.807634188054976
2019-04-05,-20.315981174540354
2019-04-08,-24.26031326269225
2019-04-09,-24.67968631030027
2019-04-10,-26.1619990437718
2019-04-11,-23.16085086892724
2019-04-12,-20.574173279738943
2019-04-15,-22.125321454583457
2019-04-16,-16.462764493668146
2019-04-18,-14.956868738158619
2019-04-22,-24.606713856871778
2019-04-23,-19.268122642942643
2019-04-24,-10.203269332338209
2019-04-25,-2.731982659989285
2019-04-26,4.951478248326737
2019-04-30,7.528123069950084
2019-05-02,-1.8273899606112423
2019-05-03,4.437618231280055
2019-05-06,10.026974895105582
2019-05-07,6.385321881590983
2019-05-08,4.673147645623828
2019-05-09,1.2495646235858544
2019-05-10,0.030346457264670335
2019-05-13,-3.818350486603947
2019-05-14,0.5213889021698037
2019-05-15,-2.6656714119667413
2019-05-16,5.038921287411426
2019-05-17,0.3598252348121491
2019-05-20,10.222227314440602
2019-05-21,5.879808851029679
2019-05-22,7.91480065913845
2019-05-23,10.202626423171239
2019-05-24,19.915948833982952
2019-05-27,28.220541533361086
2019-05-28,28.532715769328206
2019-05-29,27.274523664129674
2019-05-30,29.598106686167625
2019-05-31,32.201168485753044
2019-06-03,28.093586949163978
2019-06-04,26.023220607998326
2019-06-06,18.2716897082056
2019-06-07,21.29412455539898
2019-06-10,18.991445480761797
2019-06-11,19.987463349993163
2019-06-12,13.431950319431849
2019-06-13,22.985932450200437
2019-06-14,20.785167000304114
2019-06-17,13.881339750822349
2019-06-18,18.42222731444059
2019-06-19,16.080574300926003
2019-06-20,10.371461864544244
2019-06-21,12.841217637100442
2019-06-24,11.539686737307761
