Date,Residuals
2019-08-30,-120.57606182499245
2019-09-03,-124.90139142992348
2019-09-04,-124.00158749982444
2019-09-05,-125.32634691824683
2019-09-06,-123.19501451701404
2019-09-09,-121.48290187786313
2019-09-11,-120.26580174568636
2019-09-12,-124.94925377682426
2019-09-13,-124.66847353890608
2019-09-16,-130.08343601798362
2019-09-17,-133.1325987614146
2019-09-18,-130.6640201860008
2019-09-19,-133.9459937739016
2019-09-20,-107.21954181914708
2019-09-23,-65.70393815340151
2019-09-24,-75.14025804766015
2019-09-25,-79.94773928719889
2019-09-26,-71.62582970870312
2019-09-27,-67.06084920643156
2019-09-30,-72.5945863308238
2019-10-01,-72.29838047386698
2019-10-03,-73.17695205852658
2019-10-04,-78.41631786261269
2019-10-07,-68.28988393105232
2019-10-09,-54.26982691240153
2019-10-10,-36.42093123903072
2019-10-11,-30.533399971595315
2019-10-14,-31.061312346392754
2019-10-15,-29.69708007733675
2019-10-16,-41.063057859690105
2019-10-17,-27.073495985702948
2019-10-18,-15.01961281930636
2019-10-22,-31.135982741461646
2019-10-23,-25.381351341849495
2019-10-24,-24.272017542465903
2019-10-25,-18.74485340088404
2019-10-27,-21.793927120961655
2019-10-29,-15.172569705780461
2019-10-30,-19.689010628095048
2019-10-31,7.59223274978433
2019-11-01,-10.339099651448464
2019-11-04,-11.644194191021825
2019-11-05,-16.806948016840863
2019-11-06,-23.97837643218122
2019-11-07,-15.431511365362155
2019-11-08,-32.638547488133895
2019-11-11,-33.96008295002184
2019-11-13,-36.92718308219861
2019-11-14,-31.742626724431375
2019-11-15,-25.360189996569318
2019-11-18,-23.45981587996158
2019-11-19,-25.952708757030564
2019-11-20,-28.046509890827963
2019-11-21,-34.639384744702795
2019-11-22,-36.22248068242709
2019-11-25,-23.55584369021159
2019-11-26,-20.422302635720314
2019-11-27,-22.494194191021847
2019-11-28,-19.687354138151136
2019-11-29,-19.346224797573598
2019-12-02,-21.930603108633875
2019-12-03,-13.281351341849529
2019-12-04,-12.088850604582376
2019-12-05,-10.399217730435964
2019-12-06,-1.7432149341342438
2019-12-09,-3.348487520414494
2019-12-10,-2.0987726136688707
2019-12-11,-4.2673331658885445
2019-12-12,-4.236374881263657
2019-12-13,-3.914465302767894
2019-12-16,-11.620842215677328
2019-12-17,-12.722872822229021
2019-12-18,-5.666032769358367
2019-12-19,-1.214643349474727
2019-12-20,-5.0032609203452125
2019-12-23,10.202278735995264
2019-12-24,11.903383062624528
2019-12-26,7.668719658309783
2019-12-27,6.755876809137419
2019-12-30,7.500978339465064
2019-12-31,8.775559711180449
2020-01-01,9.142107680042614
2020-01-02,5.06724121507267
2020-01-03,2.0333260439736023
2020-01-06,-19.47221361236683
2020-01-07,-17.797899310711614
2020-01-08,-17.89845147402616
2020-01-09,-7.260920206590754
2020-01-10,-6.534201181776098
2020-01-13,-11.010260996728675
2020-01-14,7.771445521112014
2020-01-15,19.50851364858613
2020-01-16,26.648983779301602
2020-01-17,43.136782116797235
2020-01-20,45.94307000635331
2020-01-21,32.07670008419814
2020-01-22,23.70571678562476
2020-01-23,33.03437739363767
2020-01-24,38.362663885042934
2020-01-27,41.878552644042884
2020-01-28,42.282987973754075
2020-01-29,53.47947892396542
2020-01-30,63.41234274540034
2020-01-31,56.05910076567176
2020-02-01,46.23571274393896
2020-02-03,67.41556670193467
2020-02-04,88.49078926031825
2020-02-05,87.1073372291803
2020-02-06,75.17710915457684
2020-02-07,72.58847356051217
2020-02-10,87.5353206041371
2020-02-11,91.55176152645151
2020-02-12,85.03708414062851
2020-02-13,85.79502852012848
2020-02-14,86.0064819494172
2020-02-17,86.63540962749045
2020-02-18,87.11294788568006
2020-02-19,86.3457587301499
2020-02-20,77.89021907380948
2020-02-24,77.24344303034377
2020-02-25,77.84048614386973
2020-02-26,79.01034709261961
2020-02-27,90.78742221084798
2020-02-28,87.74978389686498
2020-03-02,72.14000498071442
2020-03-03,49.72523857153777
2020-03-04,45.93236371766284
2020-03-05,40.67026910170608
2020-03-06,38.76998400845173
2020-03-09,36.33022606456365
2020-03-11,13.023475035046374
2020-03-12,-6.282563807643612
2020-03-13,-17.837747370570412
2020-03-16,-37.94784742636375
2020-03-17,-22.21280990544119
2020-03-18,-34.02796845441969
2020-03-19,-57.28464848377769
2020-03-20,-14.304046292566397
2020-03-23,-36.834773553519426
2020-03-24,-27.730053130553813
2020-03-25,-8.704527455721745
2020-03-26,13.01896761255864
2020-03-27,20.567026029360363
2020-03-30,14.748999617261177
2020-03-31,28.091162284308723
2020-04-01,7.299498803610618
2020-04-03,-23.599218823053263
2020-04-07,0.7718715220676131
2020-04-08,-24.207768342832992
2020-04-09,-12.302780849807164
2020-04-13,14.900336060179654
2020-04-15,31.335373581102147
2020-04-16,35.72030405547713
2020-04-17,38.69746819705898
2020-04-20,40.702633736791654
2020-04-21,53.27286880214933
2020-04-22,58.46843347243811
2020-04-23,49.09671996384333
2020-04-24,46.7855336046149
2020-04-27,57.71048909293819
2020-04-28,57.170838195597696
2020-04-29,43.873242918757114
2020-04-30,33.50106627020108
2020-05-04,10.012145582882113
2020-05-05,0.11823740253714732
2020-05-06,-2.2806582708335554
2020-05-07,-11.417548351600999
2020-05-08,-9.655524735803453
2020-05-11,-16.395531726557635
2020-05-12,-11.88231476077749
2020-05-13,-17.925741777967062
2020-05-14,-24.740971327104774
2020-05-15,-24.116586025290246
2020-05-18,-33.17481549804461
2020-05-19,-38.03441636748846
2020-05-20,-35.63607285743234
2020-05-21,-16.755381642867633
2020-05-22,-23.462132672384882
2020-05-26,-24.65880166930299
2020-05-27,-26.936250904139172
2020-05-28,-28.30000201003986
2020-05-29,-3.5799269681948545
2020-06-01,-5.167173142375873
2020-06-02,6.12340403488713
2020-06-03,14.804932506020805
2020-06-04,3.544209286753528
2020-06-05,11.889399840434578
2020-06-08,-1.411241346233453
2020-06-09,-10.641647467543805
2020-06-10,-0.4205931688112514
2020-06-11,-1.5746724051087995
2020-06-12,12.408779626029116
2020-06-15,9.719039705335149
2020-06-16,9.996043823404307
2020-06-17,3.865548678740538
2020-06-18,2.159634905792302
2020-06-19,1.4040952494518137
2020-06-22,3.7784095511070177
2020-06-23,13.14550968328382
2020-06-24,36.92333303472776
2020-06-25,15.285997837193406
2020-06-26,3.822602824706337
2020-06-29,-5.273514008897109
2020-06-30,-14.28386311155657
2020-07-01,-14.797169100690155
2020-07-02,-16.159459786547927
2020-07-03,-10.559815879961548
2020-07-06,-5.690043954564999
2020-07-07,-2.570361052522003
2020-07-08,-10.559922926509103
2020-07-09,-4.342733770978953
2020-07-10,-11.088387464621121
2020-07-13,-9.403546013599623
2020-07-14,-8.590792187780664
2020-07-15,1.3704831948012384
2020-07-16,-1.584415274871219
2020-07-17,8.117437284973676
2020-07-20,13.745901823085774
2020-07-21,11.44524261322357
2020-07-22,10.724918524512475
2020-07-23,15.968256518348596
2020-07-24,18.35161952613305
2020-07-27,28.255769762589807
2020-07-28,16.87666403780969
2020-07-29,16.86779337838732
2020-07-30,20.054024249292524
2020-07-31,18.079353854223655
2020-08-03,15.055698762430609
2020-08-04,17.195527706477947
2020-08-05,19.283040950719226
2020-08-06,20.65486150586156
2020-08-07,47.34949989622788
2020-08-10,45.25060422285725
2020-08-11,39.84265984335724
2020-08-12,42.00781839233571
2020-08-13,38.51679609830569
2020-08-14,43.5642843285986
2020-08-17,35.37953190093049
2020-08-18,54.577412271025366
2020-08-19,48.04996303618918
2020-08-20,47.47694913106409
2020-08-21,60.26234274540025
2020-08-24,62.90642897245209
2020-08-25,62.05901174231832
2020-08-26,56.61973496158561
2020-08-27,57.1835040906804
2020-08-28,60.59246377345619
