Date,Residuals
2018-08-31,-20.713079658435163
2018-09-03,-22.04400231894084
2018-09-04,-15.333313996516495
2018-09-05,-13.05545166100137
2018-09-06,-7.764236657022252
2018-09-07,-10.068758699379714
2018-09-10,-6.36263804939847
2018-09-11,-10.766809742890587
2018-09-12,-15.235887082384863
2018-09-14,-9.312196440361788
2018-09-17,-15.152924205218653
2018-09-18,-23.04107888420714
2018-09-19,-25.78020804144026
2018-09-21,-15.455101312136009
2018-09-24,-8.955816701686501
2018-09-25,-15.955725441515199
2018-09-26,-18.665576175951912
2018-09-27,-27.90164500819438
2018-09-28,-27.45373085494043
2018-10-01,-15.535764883947678
2018-10-03,-12.623965193021803
2018-10-04,-16.34716859592254
2018-10-05,-22.289449338317496
2018-10-08,-22.232795819128313
2018-10-09,-49.997747095216084
2018-10-10,-43.05138591950026
2018-10-11,-46.06997601987226
2018-10-12,-53.222457845569295
2018-10-15,-62.14193116401455
2018-10-16,-58.80071616003545
2018-10-17,-66.0718337161901
2018-10-19,-75.86610904515987
2018-10-22,-81.38310053790806
2018-10-23,-74.23576488394767
2018-10-24,-71.14095668576996
2018-10-25,-66.29468677022547
2018-10-26,-58.48288707929959
2018-10-29,-53.63080123255355
2018-10-30,0.6067146252360374
2018-10-31,1.2422962183561594
2018-11-01,4.726279203852556
2018-11-02,5.194960564395814
2018-11-05,3.872290030702999
2018-11-06,9.359378971275646
2018-11-07,10.528456310769883
2018-11-09,11.594427695187875
2018-11-12,7.56549962125689
2018-11-13,-0.7473658080848224
2018-11-14,6.855603256734554
2018-11-15,17.81633720924455
2018-11-16,13.050411454912222
2018-11-19,14.851477193328037
2018-11-20,14.119001555284171
2018-11-21,15.850944324120121
2018-11-22,10.137591655656138
2018-11-26,8.945843782469069
2018-11-27,3.485064199873449
2018-11-28,-0.27372079614744393
2018-11-29,5.89531091326117
2018-11-30,0.007689103480601034
2018-12-03,-4.0138700617107474
2018-12-04,-5.163337192502809
2018-12-05,-4.1917780273115
2018-12-06,-10.585078878036654
2018-12-07,-8.837164724782724
2018-12-10,-10.102161630956147
2018-12-11,-8.945462481681318
2018-12-12,-8.508282280937408
2018-12-13,-9.793285374763968
2018-12-14,-13.375715382722234
2018-12-17,-7.394259853008549
2018-12-18,-10.472563797560326
2018-12-19,-10.852466349735863
2018-12-20,-7.138047942856019
2018-12-21,-5.995279961338753
2018-12-24,-4.0257610128078625
2018-12-26,-7.271102080193458
2018-12-27,-8.980907184544549
2018-12-28,-6.576781121138055
2018-12-31,-7.978288468590563
2019-01-01,-6.131394423666848
2019-01-02,-9.699451654830852
2019-01-03,-10.240712288895622
2019-01-04,-3.303623348323015
2019-01-07,2.310795058556863
2019-01-08,6.009774950226642
2019-01-09,6.21084068864252
2019-01-10,8.910840688642509
2019-01-11,4.048462498423078
2019-01-14,5.717539837917315
2019-01-15,9.490210371610118
2019-01-16,8.33661717741154
2019-01-17,9.902055692621644
2019-01-18,9.908221972688523
2019-01-21,3.916519729587094
2019-01-22,3.540743240818017
2019-01-23,6.858221972688511
2019-01-24,4.750457084997834
2019-01-25,5.146818260713644
2019-01-28,8.506044865771173
2019-01-29,12.195706892212172
2019-01-30,13.940027851267558
2019-01-31,21.08847487372941
2019-02-01,22.557019344015742
2019-02-04,21.94051509038985
2019-02-05,18.900807433863235
2019-02-06,20.73896211285171
2019-02-07,21.7199304034431
2019-02-08,-5.258997670487872
2019-02-11,-1.2719087299151965
2019-02-12,0.972899468262483
2019-02-13,0.8822173334912691
2019-02-14,3.6951283929186047
2019-02-15,9.255907975514276
2019-02-18,11.328578509207091
2019-02-19,10.768286165733684
2019-02-20,9.506973713930137
2019-02-21,13.38842924364377
2019-02-22,11.916337209244574
2019-02-25,1.0654539911712675
2019-02-26,9.336571547325946
2019-02-27,5.760262189348936
2019-02-28,0.10156845349933974
2019-03-01,4.596909520884935
2019-03-05,15.25210132270729
2019-03-06,6.985642699166988
2019-03-07,9.757780363651875
2019-03-08,3.3422962183561538
2019-03-11,-2.8632915624171744
2019-03-12,3.1815166357605165
2019-03-13,2.040256001695724
2019-03-14,1.731471005674905
2019-03-15,0.6144795129266925
2019-03-18,5.17579196473028
2019-03-19,6.324238987192132
2019-03-20,7.199969845875557
2019-03-22,10.274102096935223
2019-03-25,8.328715399463988
2019-03-26,9.580268377002113
2019-03-27,8.289007742937372
2019-03-28,6.403471779902844
2019-03-29,7.008663581725187
2019-04-01,17.01385538354748
2019-04-02,31.71283527521726
2019-04-03,33.873614857812925
2019-04-04,38.47774092121941
2019-04-05,36.69424517484532
2019-04-08,32.99526528317554
2019-04-09,37.56176953680145
2019-04-10,50.023081988605014
2019-04-11,50.99783836904385
2019-04-12,49.139586242230905
2019-04-15,60.78705878644823
2019-04-16,56.598949737545354
2019-04-18,63.17162027123814
2019-04-22,65.3365259172403
2019-04-23,64.09526528317554
2019-04-24,57.02463496614314
2019-04-25,55.823081988605
2019-04-26,52.43284146287044
2019-04-30,49.56584997012229
2019-05-02,47.42352359764166
2019-05-03,48.554979127355324
2019-05-06,45.17294509834812
2019-05-07,37.85076180377757
2019-05-08,32.90178191210779
2019-05-09,35.28785074435021
2019-05-10,35.895570001955264
2019-05-13,35.054796607012776
2019-05-14,39.07902011824373
2019-05-15,27.084653529102667
2019-05-16,32.642905655915655
2019-05-17,35.11145012620196
2019-05-20,40.65484223709842
2019-05-21,32.43673937584876
2019-05-22,36.107856932003415
2019-05-23,35.60523821604943
2019-05-24,39.69960480519046
2019-05-27,40.394945872576045
2019-05-28,36.94445863345376
2019-05-29,32.5351863983106
2019-05-30,32.823828316421384
2019-05-31,32.27174246967533
2019-06-03,35.42533566387388
2019-06-04,33.313490342862394
2019-06-06,30.35111215264294
2019-06-07,29.798539066774623
2019-06-10,22.97280820809118
2019-06-11,28.11043001787175
2019-06-12,23.237272245056687
